R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
  time_Gyr   Prad    Ptidal    Fcore     Pint     Hint     conv melt P(MPa)   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid   T_core
 0.20749D+00   0.9320   0.0000    7.836   1.0226 0.14085D-08  1  0   31.28   26.209  0.01346  270.54  269.05    7.487   40.634   10.49   408.99
 0.20976D+00   0.9309   0.0000    7.874   1.0022 0.13654D-08  1  0   31.61   26.500  0.01349  270.50  268.88    7.859   40.323   10.57   410.46
 0.21203D+00   0.9298   0.0000    7.912   0.9819 0.13184D-08  1  0   32.08   26.897  0.01353  270.46  268.71    8.205   39.991   10.65   411.92
 0.21430D+00   0.9286   0.0000    7.949   0.9620 0.12688D-08  1  0   32.67   27.392  0.01359  270.41  268.54    8.523   39.644   10.74   413.38
 0.21657D+00   0.9275   0.0000    7.986   0.9427 0.12178D-08  1  0   33.37   27.977  0.01365  270.34  268.37    8.811   39.285   10.83   414.84
 0.21884D+00   0.9264   0.0000    8.023   0.9242 0.11666D-08  1  0   34.16   28.645  0.01373  270.27  268.19    9.069   38.922   10.92   416.30
 0.22111D+00   0.9252   0.0000    8.060   0.9066 0.11161D-08  1  0   35.05   29.385  0.01381  270.19  268.02    9.295   38.557   11.01   417.76
 0.22338D+00   0.9241   0.0000    8.096   0.8902 0.10672D-08  1  0   36.01   30.190  0.01391  270.10  267.86    9.489   38.197   11.11   419.21
 0.22565D+00   0.9230   0.0000    8.132   0.8750 0.10205D-08  1  0   37.04   31.048  0.01401  270.00  267.69    9.650   37.845   11.20   420.66
 0.22792D+00   0.9218   0.0000    8.168   0.8611 0.97660D-09  1  0   38.13   31.950  0.01411  269.90  267.54    9.779   37.505   11.29   422.11
 0.23019D+00   0.9207   0.0000    8.204   0.8488 0.93578D-09  1  0   39.25   32.885  0.01423  269.79  267.39    9.875   37.182   11.37   423.56
 0.23246D+00   0.9196   0.0000    8.239   0.8380 0.89833D-09  1  0   40.40   33.842  0.01434  269.68  267.25    9.938   36.879   11.45   425.01
 0.23473D+00   0.9185   0.0000    8.275   0.8289 0.86438D-09  1  0   41.57   34.811  0.01446  269.57  267.12    9.968   36.598   11.52   426.46
 0.23700D+00   0.9173   0.0000    8.309   0.8215 0.83401D-09  1  0   42.74   35.780  0.01459  269.46  267.01    9.966   36.343   11.59   427.90
 0.23927D+00   0.9162   0.0000    8.344   0.8159 0.80722D-09  1  0   43.89   36.738  0.01471  269.35  266.91    9.931   36.116   11.65   429.34
 0.24154D+00   0.9151   0.0000    8.379   0.8122 0.78399D-09  1  0   45.02   37.675  0.01483  269.24  266.82    9.865   35.918   11.69   430.78
 0.24381D+00   0.9140   0.0000    8.413   0.8103 0.76424D-09  1  0   46.12   38.580  0.01495  269.13  266.76    9.768   35.752   11.73   432.22
