R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
     Pint       Hint       etaref      pCLA conv   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid
 0.13500D+12 0.34876D-10 0.17783D+14   0.0150  0  151.378  0.22125  209.37  209.73   -0.000    4.409   67.56
 0.13500D+12 0.34943D-10 0.19953D+14   0.0150  1  151.218  0.21737  210.51  209.43   -0.000    4.409   60.58
 0.13500D+12 0.34943D-10 0.22387D+14   0.0150  1  151.167  0.21614  210.88  210.24   -0.000    4.409   60.10
 0.13500D+12 0.34943D-10 0.25119D+14   0.0150  0  151.120  0.21501  211.21  211.00    0.000    4.409   86.24
 0.13500D+12 0.34943D-10 0.28184D+14   0.0150  0  151.071  0.21384  211.55  211.78    0.000    4.409   72.82
 0.13500D+12 0.35010D-10 0.31623D+14   0.0150  1  150.894  0.20982  212.72  211.58   -0.000    4.409   61.76
 0.13500D+12 0.35010D-10 0.35481D+14   0.0150  1  150.840  0.20860  213.07  212.42    0.000    4.409   61.21
 0.13500D+12 0.35010D-10 0.39811D+14   0.0150  0  150.796  0.20762  213.35  213.14    0.000    4.409   86.57
 0.13500D+12 0.35010D-10 0.44668D+14   0.0150  0  150.739  0.20636  213.72  214.01   -0.000    4.409   71.13
 0.13500D+12 0.35077D-10 0.50119D+14   0.0150  1  150.549  0.20231  214.87  213.89   -0.000    4.409   62.61
 0.13500D+12 0.35077D-10 0.56234D+14   0.0150  0  150.501  0.20132  215.16  214.65   -0.000    4.409   94.60
 0.13500D+12 0.35077D-10 0.63096D+14   0.0150  0  150.451  0.20028  215.46  215.44    0.000    4.409   81.11
 0.13500D+12 0.35145D-10 0.70795D+14   0.0150  1  150.241  0.19606  216.65  215.48   -0.000    4.409   63.77
 0.13500D+12 0.35145D-10 0.79433D+14   0.0150  0  150.194  0.19514  216.90  216.23    0.000    4.409   99.10
 0.13500D+12 0.35145D-10 0.89125D+14   0.0150  0  150.144  0.19417  217.18  217.01   -0.000    4.409   85.86
 0.13500D+12 0.35145D-10 0.10000D+15   0.0150  0  150.060  0.19253  217.64  218.21   -0.000    4.409   63.50
 0.13500D+12 0.35213D-10 0.11220D+15   0.0150  0  149.876  0.18915  218.58  217.84    0.000    4.409  100.83
 0.13500D+12 0.35213D-10 0.12589D+15   0.0150  0  149.821  0.18813  218.86  218.70   -0.000    4.409   86.15
