R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
     Pint       etaref      pCLA   zbot_avg zbot_min zbot_max
 0.13500D+12 0.63096D+15   0.0150  115.729  111.708  119.209
 0.13500D+12 0.70795D+15   0.0150  112.556  108.160  116.307
 0.13500D+12 0.79433D+15   0.0150  109.039  104.255  113.074
 0.13500D+12 0.89125D+15   0.0150  105.161   99.988  109.486
 0.13500D+12 0.10000D+16   0.0150  100.916   95.365  105.533
 0.15000D+12 0.10000D+14   0.0150  146.875  146.402  147.326
 0.15000D+12 0.11220D+14   0.0150  146.644  146.151  147.114
 0.15000D+12 0.12589D+14   0.0150  146.402  145.887  146.893
 0.15000D+12 0.14125D+14   0.0150  146.149  145.610  146.661
 0.15000D+12 0.15849D+14   0.0150  145.883  145.320  146.419
 0.15000D+12 0.17783D+14   0.0150  145.604  145.015  146.165
 0.15000D+12 0.19953D+14   0.0150  145.311  144.694  145.898
 0.15000D+12 0.22387D+14   0.0150  145.003  144.356  145.619
 0.15000D+12 0.25119D+14   0.0150  144.679  143.999  145.325
 0.15000D+12 0.28184D+14   0.0150  144.336  143.622  145.015
 0.15000D+12 0.31623D+14   0.0150  143.974  143.223  144.688
 0.15000D+12 0.35481D+14   0.0150  143.591  142.800  144.343
 0.15000D+12 0.39811D+14   0.0150  143.186  142.352  143.978
 0.15000D+12 0.44668D+14   0.0150  142.755  141.876  143.590
 0.15000D+12 0.50119D+14   0.0150  142.297  141.369  143.180
 0.15000D+12 0.56234D+14   0.0150  141.809  140.829  142.744
 0.15000D+12 0.63096D+14   0.0150  141.289  140.252  142.278
 0.15000D+12 0.70795D+14   0.0150  140.733  139.635  141.781
 0.15000D+12 0.79433D+14   0.0150  140.136  138.973  141.249
 0.15000D+12 0.89125D+14   0.0150  139.496  138.264  140.679
 0.15000D+12 0.10000D+15   0.0150  138.807  137.500  140.066
 0.15000D+12 0.11220D+15   0.0150  138.064  136.676  139.404
 0.15000D+12 0.12589D+15   0.0150  137.260  135.786  138.689
 0.15000D+12 0.14125D+15   0.0150  136.388  134.823  137.914
 0.15000D+12 0.15849D+15   0.0150  135.440  133.777  137.070
 0.15000D+12 0.17783D+15   0.0150  134.406  132.639  136.149
 0.15000D+12 0.19953D+15   0.0150  133.276  131.399  135.143
 0.15000D+12 0.22387D+15   0.0150  132.036  130.040  134.035
 0.15000D+12 0.25119D+15   0.0150  130.673  128.551  132.817
 0.15000D+12 0.28184D+15   0.0150  129.169  126.916  131.470
 0.15000D+12 0.31623D+15   0.0150  127.506  125.040  129.976
 0.15000D+12 0.35481D+15   0.0150  125.662  122.932  128.316
 0.15000D+12 0.39811D+15   0.0150  123.611  120.595  126.466
 0.15000D+12 0.44668D+15   0.0150  121.329  118.003  124.402
 0.15000D+12 0.50119D+15   0.0150  118.786  115.127  122.092
 0.15000D+12 0.56234D+15   0.0150  115.953  111.939  119.512
 0.15000D+12 0.63096D+15   0.0150  112.800  108.413  116.627
 0.15000D+12 0.70795D+15   0.0150  109.304  104.531  113.413
 0.15000D+12 0.79433D+15   0.0150  105.445  100.283  109.843
 0.15000D+12 0.89125D+15   0.0150  101.216   95.675  105.902
 0.15000D+12 0.10000D+16   0.0150   96.623   90.728  101.588
 0.16500D+12 0.10000D+14   0.0150  146.669  146.154  147.159
 0.16500D+12 0.11220D+14   0.0150  146.429  145.891  146.939
 0.16500D+12 0.12589D+14   0.0150  146.176  145.614  146.710
 0.16500D+12 0.14125D+14   0.0150  145.912  145.324  146.469
 0.16500D+12 0.15849D+14   0.0150  145.635  145.019  146.218
 0.16500D+12 0.17783D+14   0.0150  145.343  144.699  145.954
 0.16500D+12 0.19953D+14   0.0150  145.037  144.361  145.677
 0.16500D+12 0.22387D+14   0.0150  144.714  144.004  145.385
 0.16500D+12 0.25119D+14   0.0150  144.373  143.628  145.079
 0.16500D+12 0.28184D+14   0.0150  144.013  143.229  144.755
 0.16500D+12 0.31623D+14   0.0150  143.633  142.807  144.414
 0.16500D+12 0.35481D+14   0.0150  143.229  142.359  144.053
 0.16500D+12 0.39811D+14   0.0150  142.801  141.883  143.670
 0.16500D+12 0.44668D+14   0.0150  142.346  141.377  143.263
 0.16500D+12 0.50119D+14   0.0150  141.862  140.838  142.832
 0.16500D+12 0.56234D+14   0.0150  141.345  140.262  142.373
 0.16500D+12 0.63096D+14   0.0150  140.792  139.645  141.882
 0.16500D+12 0.70795D+14   0.0150  140.200  138.985  141.356
 0.16500D+12 0.79433D+14   0.0150  139.565  138.277  140.792
 0.16500D+12 0.89125D+14   0.0150  138.881  137.515  140.187
 0.16500D+12 0.10000D+15   0.0150  138.143  136.693  139.534
 0.16500D+12 0.11220D+15   0.0150  137.345  135.806  138.827
 0.16500D+12 0.12589D+15   0.0150  136.481  134.846  138.062
 0.16500D+12 0.14125D+15   0.0150  135.541  133.803  137.230
 0.16500D+12 0.15849D+15   0.0150  134.516  132.670  136.321
 0.16500D+12 0.17783D+15   0.0150  133.396  131.436  135.327
 0.16500D+12 0.19953D+15   0.0150  132.168  130.085  134.236
 0.16500D+12 0.22387D+15   0.0150  130.818  128.605  133.032
 0.16500D+12 0.25119D+15   0.0150  129.329  126.980  131.703
 0.16500D+12 0.28184D+15   0.0150  127.682  125.187  130.226
 0.16500D+12 0.31623D+15   0.0150  125.857  123.141  128.588
 0.16500D+12 0.35481D+15   0.0150  123.828  120.825  126.759
 0.16500D+12 0.39811D+15   0.0150  121.569  118.256  124.719
 0.16500D+12 0.44668D+15   0.0150  119.052  115.406  122.435
 0.16500D+12 0.50119D+15   0.0150  116.247  112.247  119.881
 0.16500D+12 0.56234D+15   0.0150  113.124  108.752  117.025
 0.16500D+12 0.63096D+15   0.0150  109.657  104.901  113.837
 0.16500D+12 0.70795D+15   0.0150  105.828  100.682  110.295
 0.16500D+12 0.79433D+15   0.0150  101.624   96.099  106.378
 0.16500D+12 0.89125D+15   0.0150   97.052   91.170  102.083
 0.16500D+12 0.10000D+16   0.0150   92.132   85.932   97.421
 0.18000D+12 0.10000D+14   0.0150  146.461  145.902  146.990
 0.18000D+12 0.11220D+14   0.0150  146.210  145.626  146.762
 0.18000D+12 0.12589D+14   0.0150  145.947  145.336  146.525
 0.18000D+12 0.14125D+14   0.0150  145.672  145.032  146.275
 0.18000D+12 0.15849D+14   0.0150  145.382  144.712  146.014
 0.18000D+12 0.17783D+14   0.0150  145.077  144.375  145.740
 0.18000D+12 0.19953D+14   0.0150  144.756  144.019  145.451
 0.18000D+12 0.22387D+14   0.0150  144.418  143.644  145.148
 0.18000D+12 0.25119D+14   0.0150  144.061  143.246  144.829
 0.18000D+12 0.28184D+14   0.0150  143.683  142.825  144.491
 0.18000D+12 0.31623D+14   0.0150  143.282  142.378  144.134
 0.18000D+12 0.35481D+14   0.0150  142.858  141.904  143.756
 0.18000D+12 0.39811D+14   0.0150  142.406  141.399  143.355
 0.18000D+12 0.44668D+14   0.0150  141.925  140.862  142.928
 0.18000D+12 0.50119D+14   0.0150  141.413  140.287  142.475
 0.18000D+12 0.56234D+14   0.0150  140.865  139.673  141.991
 0.18000D+12 0.63096D+14   0.0150  140.278  139.015  141.473
 0.18000D+12 0.70795D+14   0.0150  139.648  138.309  140.917
 0.18000D+12 0.79433D+14   0.0150  138.970  137.551  140.319
 0.18000D+12 0.89125D+14   0.0150  138.239  136.732  139.676
 0.18000D+12 0.10000D+15   0.0150  137.449  135.848  138.981
 0.18000D+12 0.11220D+15   0.0150  136.593  134.894  138.225
 0.18000D+12 0.12589D+15   0.0150  135.663  133.857  137.407
 0.18000D+12 0.14125D+15   0.0150  134.649  132.730  136.512
 0.18000D+12 0.15849D+15   0.0150  133.542  131.503  135.532
 0.18000D+12 0.17783D+15   0.0150  132.328  130.163  134.458
 0.18000D+12 0.19953D+15   0.0150  130.993  128.693  133.273
 0.18000D+12 0.22387D+15   0.0150  129.522  127.082  131.964
 0.18000D+12 0.25119D+15   0.0150  127.896  125.306  130.512
 0.18000D+12 0.28184D+15   0.0150  126.093  123.346  128.897
 0.18000D+12 0.31623D+15   0.0150  124.091  121.108  127.096
 0.18000D+12 0.35481D+15   0.0150  121.861  118.568  125.083
 0.18000D+12 0.39811D+15   0.0150  119.376  115.750  122.833
 0.18000D+12 0.44668D+15   0.0150  116.606  112.627  120.310
 0.18000D+12 0.50119D+15   0.0150  113.521  109.170  117.492
 0.18000D+12 0.56234D+15   0.0150  110.093  105.359  114.340
 0.18000D+12 0.63096D+15   0.0150  106.302  101.179  110.835
 0.18000D+12 0.70795D+15   0.0150  102.135   96.631  106.955
 0.18000D+12 0.79433D+15   0.0150   97.594   91.729  102.690
 0.18000D+12 0.89125D+15   0.0150   92.698   86.508   98.053
 0.18000D+12 0.10000D+16   0.0150   87.483   81.021   93.066
 0.19500D+12 0.10000D+14   0.0150  146.249  145.645  146.819
 0.19500D+12 0.11220D+14   0.0150  145.988  145.356  146.583
 0.19500D+12 0.12589D+14   0.0150  145.714  145.053  146.337
 0.19500D+12 0.14125D+14   0.0150  145.427  144.734  146.079
 0.19500D+12 0.15849D+14   0.0150  145.124  144.398  145.808
 0.19500D+12 0.17783D+14   0.0150  144.806  144.044  145.523
 0.19500D+12 0.19953D+14   0.0150  144.470  143.670  145.223
 0.19500D+12 0.22387D+14   0.0150  144.116  143.274  144.907
 0.19500D+12 0.25119D+14   0.0150  143.741  142.854  144.574
 0.19500D+12 0.28184D+14   0.0150  143.344  142.409  144.222
 0.19500D+12 0.31623D+14   0.0150  142.923  141.936  143.849
 0.19500D+12 0.35481D+14   0.0150  142.476  141.434  143.453
 0.19500D+12 0.39811D+14   0.0150  141.999  140.899  143.033
 0.19500D+12 0.44668D+14   0.0150  141.491  140.328  142.585
 0.19500D+12 0.50119D+14   0.0150  140.949  139.716  142.108
 0.19500D+12 0.56234D+14   0.0150  140.368  139.061  141.598
 0.19500D+12 0.63096D+14   0.0150  139.744  138.359  141.051
 0.19500D+12 0.70795D+14   0.0150  139.074  137.605  140.462
 0.19500D+12 0.79433D+14   0.0150  138.351  136.791  139.829
 0.19500D+12 0.89125D+14   0.0150  137.570  135.913  139.146
 0.19500D+12 0.10000D+15   0.0150  136.724  134.964  138.404
 0.19500D+12 0.11220D+15   0.0150  135.805  133.936  137.597
 0.19500D+12 0.12589D+15   0.0150  134.804  132.817  136.719
 0.19500D+12 0.14125D+15   0.0150  133.711  131.600  135.757
 0.19500D+12 0.15849D+15   0.0150  132.513  130.272  134.701
 0.19500D+12 0.17783D+15   0.0150  131.197  128.816  133.538
 0.19500D+12 0.19953D+15   0.0150  129.747  127.221  132.251
 0.19500D+12 0.22387D+15   0.0150  128.144  125.466  130.826
 0.19500D+12 0.25119D+15   0.0150  126.369  123.528  129.238
 0.19500D+12 0.28184D+15   0.0150  124.396  121.387  127.471
 0.19500D+12 0.31623D+15   0.0150  122.201  118.935  125.492
 0.19500D+12 0.35481D+15   0.0150  119.754  116.155  123.279
 0.19500D+12 0.39811D+15   0.0150  117.025  113.074  120.799
 0.19500D+12 0.44668D+15   0.0150  113.985  109.663  118.021
 0.19500D+12 0.50119D+15   0.0150  110.604  105.899  114.917
 0.19500D+12 0.56234D+15   0.0150  106.861  101.767  111.455
 0.19500D+12 0.63096D+15   0.0150  102.740   97.262  107.623
 0.19500D+12 0.70795D+15   0.0150   98.241   92.398  103.403
 0.19500D+12 0.79433D+15   0.0150   93.379   87.205   98.799
 0.19500D+12 0.89125D+15   0.0150   88.188   81.732   93.840
 0.19500D+12 0.10000D+16   0.0150   82.720   76.046   88.565
 0.21000D+12 0.10000D+14   0.0150  146.034  145.384  146.646
 0.21000D+12 0.11220D+14   0.0150  145.762  145.082  146.403
 0.21000D+12 0.12589D+14   0.0150  145.477  144.764  146.148
 0.21000D+12 0.14125D+14   0.0150  145.178  144.429  145.880
 0.21000D+12 0.15849D+14   0.0150  144.862  144.077  145.598
 0.21000D+12 0.17783D+14   0.0150  144.529  143.705  145.302
 0.21000D+12 0.19953D+14   0.0150  144.178  143.311  144.991
 0.21000D+12 0.22387D+14   0.0150  143.807  142.893  144.662
 0.21000D+12 0.25119D+14   0.0150  143.414  142.451  144.315
 0.21000D+12 0.28184D+14   0.0150  142.997  141.981  143.947
 0.21000D+12 0.31623D+14   0.0150  142.554  141.481  143.558
 0.21000D+12 0.35481D+14   0.0150  142.083  140.949  143.143
 0.21000D+12 0.39811D+14   0.0150  141.580  140.382  142.703
 0.21000D+12 0.44668D+14   0.0150  141.044  139.774  142.232
 0.21000D+12 0.50119D+14   0.0150  140.469  139.123  141.731
 0.21000D+12 0.56234D+14   0.0150  139.853  138.426  141.193
 0.21000D+12 0.63096D+14   0.0150  139.191  137.677  140.615
 0.21000D+12 0.70795D+14   0.0150  138.477  136.870  139.992
 0.21000D+12 0.79433D+14   0.0150  137.707  135.998  139.321
 0.21000D+12 0.89125D+14   0.0150  136.872  135.057  138.594
 0.21000D+12 0.10000D+15   0.0150  135.966  134.038  137.802
 0.21000D+12 0.11220D+15   0.0150  134.979  132.929  136.941
 0.21000D+12 0.12589D+15   0.0150  133.902  131.724  135.998
 0.21000D+12 0.14125D+15   0.0150  132.722  130.411  134.962
 0.21000D+12 0.15849D+15   0.0150  131.427  128.971  133.823
 0.21000D+12 0.17783D+15   0.0150  130.000  127.395  132.563
 0.21000D+12 0.19953D+15   0.0150  128.424  125.664  131.166
 0.21000D+12 0.22387D+15   0.0150  126.679  123.751  129.612
 0.21000D+12 0.25119D+15   0.0150  124.740  121.641  127.877
 0.21000D+12 0.28184D+15   0.0150  122.584  119.305  125.940
 0.21000D+12 0.31623D+15   0.0150  120.180  116.616  123.768
 0.21000D+12 0.35481D+15   0.0150  117.499  113.583  121.337
 0.21000D+12 0.39811D+15   0.0150  114.510  110.224  118.608
 0.21000D+12 0.44668D+15   0.0150  111.185  106.515  115.559
 0.21000D+12 0.50119D+15   0.0150  107.498  102.439  112.154
 0.21000D+12 0.56234D+15   0.0150  103.433   97.988  108.374
 0.21000D+12 0.63096D+15   0.0150   98.985   93.171  104.208
 0.21000D+12 0.70795D+15   0.0150   94.168   88.014   99.654
 0.21000D+12 0.79433D+15   0.0150   89.010   82.565   94.731
 0.21000D+12 0.89125D+15   0.0150   83.563   76.886   89.483
 0.21000D+12 0.10000D+16   0.0150   77.893   71.057   83.963
 0.22500D+12 0.10000D+14   0.0150  145.816  145.117  146.471
 0.22500D+12 0.11220D+14   0.0150  145.533  144.801  146.220
 0.22500D+12 0.12589D+14   0.0150  145.237  144.469  145.956
 0.22500D+12 0.14125D+14   0.0150  144.924  144.118  145.678
 0.22500D+12 0.15849D+14   0.0150  144.595  143.748  145.386
 0.22500D+12 0.17783D+14   0.0150  144.247  143.357  145.079
 0.22500D+12 0.19953D+14   0.0150  143.880  142.943  144.754
 0.22500D+12 0.22387D+14   0.0150  143.491  142.503  144.412
 0.22500D+12 0.25119D+14   0.0150  143.079  142.036  144.050
 0.22500D+12 0.28184D+14   0.0150  142.641  141.540  143.667
 0.22500D+12 0.31623D+14   0.0150  142.175  141.012  143.260
 0.22500D+12 0.35481D+14   0.0150  141.679  140.449  142.826
 0.22500D+12 0.39811D+14   0.0150  141.149  139.846  142.364
 0.22500D+12 0.44668D+14   0.0150  140.582  139.201  141.870
 0.22500D+12 0.50119D+14   0.0150  139.974  138.509  141.343
 0.22500D+12 0.56234D+14   0.0150  139.320  137.766  140.776
 0.22500D+12 0.63096D+14   0.0150  138.617  136.967  140.165
 0.22500D+12 0.70795D+14   0.0150  137.857  136.103  139.506
 0.22500D+12 0.79433D+14   0.0150  137.035  135.171  138.794
 0.22500D+12 0.89125D+14   0.0150  136.143  134.162  138.019
 0.22500D+12 0.10000D+15   0.0150  135.172  133.066  137.174
 0.22500D+12 0.11220D+15   0.0150  134.112  131.874  136.253
 0.22500D+12 0.12589D+15   0.0150  132.953  130.576  135.240
 0.22500D+12 0.14125D+15   0.0150  131.680  129.156  134.125
 0.22500D+12 0.15849D+15   0.0150  130.279  127.600  132.895
 0.22500D+12 0.17783D+15   0.0150  128.733  125.894  131.527
 0.22500D+12 0.19953D+15   0.0150  127.020  124.012  130.010
 0.22500D+12 0.22387D+15   0.0150  125.120  121.935  128.314
 0.22500D+12 0.25119D+15   0.0150  123.005  119.639  126.421
 0.22500D+12 0.28184D+15   0.0150  120.649  117.089  124.298
 0.22500D+12 0.31623D+15   0.0150  118.021  114.148  121.918
 0.22500D+12 0.35481D+15   0.0150  115.091  110.847  119.249
 0.22500D+12 0.39811D+15   0.0150  111.827  107.200  116.257
 0.22500D+12 0.44668D+15   0.0150  108.205  103.187  112.919
 0.22500D+12 0.50119D+15   0.0150  104.205   98.798  109.202
 0.22500D+12 0.56234D+15   0.0150   99.819   94.038  105.099
 0.22500D+12 0.63096D+15   0.0150   95.056   88.929  100.605
 0.22500D+12 0.70795D+15   0.0150   89.943   83.513   95.733
 0.22500D+12 0.79433D+15   0.0150   84.525   77.850   90.519
 0.22500D+12 0.89125D+15   0.0150   78.868   72.019   85.022
 0.22500D+12 0.10000D+16   0.0150   73.050   66.104   79.312
 0.24000D+12 0.10000D+14   0.0150  145.595  144.846  146.295
 0.24000D+12 0.11220D+14   0.0150  145.301  144.516  146.035
 0.24000D+12 0.12589D+14   0.0150  144.992  144.168  145.761
 0.24000D+12 0.14125D+14   0.0150  144.666  143.801  145.474
 0.24000D+12 0.15849D+14   0.0150  144.322  143.412  145.171
 0.24000D+12 0.17783D+14   0.0150  143.959  143.002  144.852
 0.24000D+12 0.19953D+14   0.0150  143.575  142.566  144.514
 0.24000D+12 0.22387D+14   0.0150  143.168  142.102  144.158
 0.24000D+12 0.25119D+14   0.0150  142.735  141.610  143.781
 0.24000D+12 0.28184D+14   0.0150  142.275  141.086  143.381
 0.24000D+12 0.31623D+14   0.0150  141.786  140.528  142.955
 0.24000D+12 0.35481D+14   0.0150  141.263  139.932  142.502
 0.24000D+12 0.39811D+14   0.0150  140.704  139.292  142.017
 0.24000D+12 0.44668D+14   0.0150  140.105  138.607  141.499
 0.24000D+12 0.50119D+14   0.0150  139.461  137.871  140.944
 0.24000D+12 0.56234D+14   0.0150  138.768  137.081  140.346
 0.24000D+12 0.63096D+14   0.0150  138.021  136.227  139.700
 0.24000D+12 0.70795D+14   0.0150  137.212  135.304  139.002
 0.24000D+12 0.79433D+14   0.0150  136.335  134.307  138.246
 0.24000D+12 0.89125D+14   0.0150  135.381  133.226  137.420
 0.24000D+12 0.10000D+15   0.0150  134.341  132.048  136.519
 0.24000D+12 0.11220D+15   0.0150  133.203  130.767  135.532
 0.24000D+12 0.12589D+15   0.0150  131.955  129.369  134.443
 0.24000D+12 0.14125D+15   0.0150  130.581  127.835  133.242
 0.24000D+12 0.15849D+15   0.0150  129.066  126.156  131.911
 0.24000D+12 0.17783D+15   0.0150  127.390  124.306  130.429
 0.24000D+12 0.19953D+15   0.0150  125.530  122.265  128.778
 0.24000D+12 0.22387D+15   0.0150  123.461  120.012  126.930
 0.24000D+12 0.25119D+15   0.0150  121.157  117.512  124.861
 0.24000D+12 0.28184D+15   0.0150  118.587  114.740  122.536
 0.24000D+12 0.31623D+15   0.0150  115.720  111.526  119.932
 0.24000D+12 0.35481D+15   0.0150  112.525  107.947  117.008
 0.24000D+12 0.39811D+15   0.0150  108.975  104.005  113.741
 0.24000D+12 0.44668D+15   0.0150  105.048   99.687  110.100
 0.24000D+12 0.50119D+15   0.0150  100.734   94.993  106.066
 0.24000D+12 0.56234D+15   0.0150   96.036   89.941  101.642
 0.24000D+12 0.63096D+15   0.0150   90.978   84.568   96.832
 0.24000D+12 0.70795D+15   0.0150   85.600   78.931   91.668
 0.24000D+12 0.79433D+15   0.0150   79.965   73.105   86.202
 0.24000D+12 0.89125D+15   0.0150   74.150   67.175   80.505
 0.24000D+12 0.10000D+16   0.0150   68.245   61.238   74.662
 0.25500D+12 0.10000D+14   0.0150  145.370  144.570  146.117
 0.25500D+12 0.11220D+14   0.0150  145.064  144.225  145.847
 0.25500D+12 0.12589D+14   0.0150  144.742  143.860  145.564
 0.25500D+12 0.14125D+14   0.0150  144.403  143.476  145.266
 0.25500D+12 0.15849D+14   0.0150  144.044  143.069  144.952
 0.25500D+12 0.17783D+14   0.0150  143.665  142.637  144.621
 0.25500D+12 0.19953D+14   0.0150  143.263  142.178  144.270
 0.25500D+12 0.22387D+14   0.0150  142.837  141.691  143.899
 0.25500D+12 0.25119D+14   0.0150  142.383  141.172  143.507
 0.25500D+12 0.28184D+14   0.0150  141.901  140.619  143.089
 0.25500D+12 0.31623D+14   0.0150  141.386  140.029  142.644
 0.25500D+12 0.35481D+14   0.0150  140.835  139.397  142.169
 0.25500D+12 0.39811D+14   0.0150  140.245  138.719  141.661
 0.25500D+12 0.44668D+14   0.0150  139.612  137.991  141.117
 0.25500D+12 0.50119D+14   0.0150  138.931  137.210  140.532
 0.25500D+12 0.56234D+14   0.0150  138.196  136.368  139.902
 0.25500D+12 0.63096D+14   0.0150  137.402  135.456  139.219
 0.25500D+12 0.70795D+14   0.0150  136.540  134.471  138.480
 0.25500D+12 0.79433D+14   0.0150  135.605  133.405  137.676
 0.25500D+12 0.89125D+14   0.0150  134.584  132.245  136.796
 0.25500D+12 0.10000D+15   0.0150  133.470  130.982  135.833
 0.25500D+12 0.11220D+15   0.0150  132.247  129.606  134.774
 0.25500D+12 0.12589D+15   0.0150  130.904  128.098  133.603
 0.25500D+12 0.14125D+15   0.0150  129.422  126.446  132.309
 0.25500D+12 0.15849D+15   0.0150  127.784  124.633  130.867
 0.25500D+12 0.17783D+15   0.0150  125.967  122.629  129.262
 0.25500D+12 0.19953D+15   0.0150  123.948  120.420  127.464
 0.25500D+12 0.22387D+15   0.0150  121.698  117.975  125.451
 0.25500D+12 0.25119D+15   0.0150  119.190  115.261  123.190
 0.25500D+12 0.28184D+15   0.0150  116.391  112.252  120.653
 0.25500D+12 0.31623D+15   0.0150  113.271  108.750  117.805
 0.25500D+12 0.35481D+15   0.0150  109.800  104.885  114.612
 0.25500D+12 0.39811D+15   0.0150  105.955  100.645  111.056
 0.25500D+12 0.44668D+15   0.0150  101.721   96.026  107.105
 0.25500D+12 0.50119D+15   0.0150   97.098   91.041  102.757
 0.25500D+12 0.56234D+15   0.0150   92.105   85.722   98.020
 0.25500D+12 0.63096D+15   0.0150   86.778   80.121   92.917
 0.25500D+12 0.70795D+15   0.0150   81.176   74.310   87.495
 0.25500D+12 0.79433D+15   0.0150   75.372   68.373   81.821
 0.25500D+12 0.89125D+15   0.0150   69.454   62.402   75.978
