R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
     Pint       etaref      pCLA   dlid_avg dlid_min dlid_max
 0.79000D+12 0.35481D+15   0.0150   17.448   15.747   19.232
 0.79000D+12 0.39811D+15   0.0150   17.448   15.747   19.232
 0.79000D+12 0.44668D+15   0.0150   17.448   15.747   19.232
 0.79000D+12 0.50119D+15   0.0150   17.448   15.747   19.232
 0.79000D+12 0.56234D+15   0.0150   17.448   15.747   19.232
 0.79000D+12 0.63096D+15   0.0150   17.448   15.747   19.232
 0.79000D+12 0.70795D+15   0.0150   17.448   15.747   19.232
 0.79000D+12 0.79433D+15   0.0150   17.448   15.747   19.232
 0.79000D+12 0.89125D+15   0.0150   17.448   15.747   19.232
 0.79000D+12 0.10000D+16   0.0150   17.448   15.747   19.232
 0.80000D+12 0.10000D+14   0.0150    8.854    8.155    9.628
 0.80000D+12 0.11220D+14   0.0150    8.941    8.258    9.690
 0.80000D+12 0.12589D+14   0.0150    9.032    8.365    9.759
 0.80000D+12 0.14125D+14   0.0150    9.129    8.475    9.835
 0.80000D+12 0.15849D+14   0.0150    9.231    8.588    9.919
 0.80000D+12 0.17783D+14   0.0150    9.338    8.703   10.013
 0.80000D+12 0.19953D+14   0.0150    9.449    8.820   10.115
 0.80000D+12 0.22387D+14   0.0150    9.565    8.939   10.225
 0.80000D+12 0.25119D+14   0.0150    9.684    9.057   10.342
 0.80000D+12 0.28184D+14   0.0150    9.805    9.175   10.465
 0.80000D+12 0.31623D+14   0.0150    9.927    9.291   10.592
 0.80000D+12 0.35481D+14   0.0150   10.048    9.403   10.723
 0.80000D+12 0.39811D+14   0.0150   10.168    9.511   10.856
 0.80000D+12 0.44668D+14   0.0150   10.286    9.611   10.990
 0.80000D+12 0.50119D+14   0.0150   10.399    9.702   11.124
 0.80000D+12 0.56234D+14   0.0150   10.507    9.783   11.257
 0.80000D+12 0.63096D+14   0.0150   10.609    9.852   11.388
 0.80000D+12 0.70795D+14   0.0150   10.705    9.908   11.517
 0.80000D+12 0.79433D+14   0.0150   10.794    9.951   11.644
 0.80000D+12 0.89125D+14   0.0150   10.875    9.981   11.767
 0.80000D+12 0.10000D+15   0.0150   12.064   10.115   16.484
 0.80000D+12 0.11220D+15   0.0150   13.101   10.511   17.394
 0.80000D+12 0.12589D+15   0.0150   13.820   10.920   17.554
 0.80000D+12 0.14125D+15   0.0150   14.755   11.498   18.182
 0.80000D+12 0.15849D+15   0.0150   16.062   12.225   18.928
 0.80000D+12 0.17783D+15   0.0150   17.340   15.639   19.124
 0.80000D+12 0.19953D+15   0.0150   17.340   15.639   19.124
 0.80000D+12 0.22387D+15   0.0150   17.340   15.639   19.124
 0.80000D+12 0.25119D+15   0.0150   17.340   15.639   19.124
 0.80000D+12 0.28184D+15   0.0150   17.340   15.639   19.124
 0.80000D+12 0.31623D+15   0.0150   17.340   15.639   19.124
 0.80000D+12 0.35481D+15   0.0150   17.340   15.639   19.124
 0.80000D+12 0.39811D+15   0.0150   17.340   15.639   19.124
 0.80000D+12 0.44668D+15   0.0150   17.340   15.639   19.124
 0.80000D+12 0.50119D+15   0.0150   17.340   15.639   19.124
 0.80000D+12 0.56234D+15   0.0150   17.340   15.639   19.124
 0.80000D+12 0.63096D+15   0.0150   17.340   15.639   19.124
 0.80000D+12 0.70795D+15   0.0150   17.340   15.639   19.124
 0.80000D+12 0.79433D+15   0.0150   17.340   15.639   19.124
 0.80000D+12 0.89125D+15   0.0150   17.340   15.639   19.124
 0.80000D+12 0.10000D+16   0.0150   17.340   15.639   19.124
 0.81000D+12 0.10000D+14   0.0150    8.798    8.105    9.565
 0.81000D+12 0.11220D+14   0.0150    8.885    8.208    9.628
 0.81000D+12 0.12589D+14   0.0150    8.977    8.315    9.697
 0.81000D+12 0.14125D+14   0.0150    9.074    8.425    9.774
 0.81000D+12 0.15849D+14   0.0150    9.177    8.538    9.860
 0.81000D+12 0.17783D+14   0.0150    9.284    8.653    9.954
 0.81000D+12 0.19953D+14   0.0150    9.395    8.769   10.057
 0.81000D+12 0.22387D+14   0.0150    9.510    8.887   10.167
 0.81000D+12 0.25119D+14   0.0150    9.629    9.004   10.285
 0.81000D+12 0.28184D+14   0.0150    9.749    9.121   10.408
 0.81000D+12 0.31623D+14   0.0150    9.870    9.235   10.535
 0.81000D+12 0.35481D+14   0.0150    9.990    9.345   10.666
 0.81000D+12 0.39811D+14   0.0150   10.109    9.451   10.798
 0.81000D+12 0.44668D+14   0.0150   10.225    9.547   10.931
 0.81000D+12 0.50119D+14   0.0150   10.336    9.635   11.064
 0.81000D+12 0.56234D+14   0.0150   10.442    9.713   11.195
 0.81000D+12 0.63096D+14   0.0150   10.542    9.779   11.325
 0.81000D+12 0.70795D+14   0.0150   10.636    9.831   11.453
 0.81000D+12 0.79433D+14   0.0150   10.722    9.871   11.578
 0.81000D+12 0.89125D+14   0.0150   10.801    9.898   11.700
 0.81000D+12 0.10000D+15   0.0150   12.153   10.075   16.336
 0.81000D+12 0.11220D+15   0.0150   13.136   10.466   17.425
 0.81000D+12 0.12589D+15   0.0150   13.882   10.939   17.634
 0.81000D+12 0.14125D+15   0.0150   14.840   11.520   18.201
 0.81000D+12 0.15849D+15   0.0150   16.355   12.279   18.957
 0.81000D+12 0.17783D+15   0.0150   17.233   15.533   19.018
 0.81000D+12 0.19953D+15   0.0150   17.233   15.533   19.018
 0.81000D+12 0.22387D+15   0.0150   17.233   15.533   19.018
 0.81000D+12 0.25119D+15   0.0150   17.233   15.533   19.018
 0.81000D+12 0.28184D+15   0.0150   17.233   15.533   19.018
 0.81000D+12 0.31623D+15   0.0150   17.233   15.533   19.018
 0.81000D+12 0.35481D+15   0.0150   17.233   15.533   19.018
 0.81000D+12 0.39811D+15   0.0150   17.233   15.533   19.018
 0.81000D+12 0.44668D+15   0.0150   17.233   15.533   19.018
 0.81000D+12 0.50119D+15   0.0150   17.233   15.533   19.018
 0.81000D+12 0.56234D+15   0.0150   17.233   15.533   19.018
 0.81000D+12 0.63096D+15   0.0150   17.233   15.533   19.018
 0.81000D+12 0.70795D+15   0.0150   17.233   15.533   19.018
 0.81000D+12 0.79433D+15   0.0150   17.233   15.533   19.018
 0.81000D+12 0.89125D+15   0.0150   17.233   15.533   19.018
 0.81000D+12 0.10000D+16   0.0150   17.233   15.533   19.018
 0.82000D+12 0.10000D+14   0.0150    8.744    8.057    9.503
 0.82000D+12 0.11220D+14   0.0150    8.831    8.160    9.566
 0.82000D+12 0.12589D+14   0.0150    8.923    8.266    9.637
 0.82000D+12 0.14125D+14   0.0150    9.021    8.376    9.715
 0.82000D+12 0.15849D+14   0.0150    9.123    8.488    9.801
 0.82000D+12 0.17783D+14   0.0150    9.230    8.603    9.896
 0.82000D+12 0.19953D+14   0.0150    9.342    8.719   10.000
 0.82000D+12 0.22387D+14   0.0150    9.457    8.835   10.111
 0.82000D+12 0.25119D+14   0.0150    9.575    8.952   10.229
 0.82000D+12 0.28184D+14   0.0150    9.694    9.067   10.352
 0.82000D+12 0.31623D+14   0.0150    9.814    9.180   10.479
 0.82000D+12 0.35481D+14   0.0150    9.933    9.288   10.609
 0.82000D+12 0.39811D+14   0.0150   10.050    9.390   10.740
 0.82000D+12 0.44668D+14   0.0150   10.164    9.485   10.872
 0.82000D+12 0.50119D+14   0.0150   10.274    9.570   11.004
 0.82000D+12 0.56234D+14   0.0150   10.378    9.644   11.135
 0.82000D+12 0.63096D+14   0.0150   10.476    9.707   11.263
 0.82000D+12 0.70795D+14   0.0150   10.567    9.755   11.390
 0.82000D+12 0.79433D+14   0.0150   10.651    9.791   11.513
 0.82000D+12 0.89125D+14   0.0150   10.802    9.815   15.847
 0.82000D+12 0.10000D+15   0.0150   12.329   10.099   16.810
 0.82000D+12 0.11220D+15   0.0150   13.172   10.458   17.477
 0.82000D+12 0.12589D+15   0.0150   13.945   10.961   17.718
 0.82000D+12 0.14125D+15   0.0150   14.899   11.542   18.205
 0.82000D+12 0.15849D+15   0.0150   16.861   12.307   18.869
 0.82000D+12 0.17783D+15   0.0150   17.127   15.428   18.913
 0.82000D+12 0.19953D+15   0.0150   17.127   15.428   18.913
 0.82000D+12 0.22387D+15   0.0150   17.127   15.428   18.913
 0.82000D+12 0.25119D+15   0.0150   17.127   15.428   18.913
 0.82000D+12 0.28184D+15   0.0150   17.127   15.428   18.913
 0.82000D+12 0.31623D+15   0.0150   17.127   15.428   18.913
 0.82000D+12 0.35481D+15   0.0150   17.127   15.428   18.913
 0.82000D+12 0.39811D+15   0.0150   17.127   15.428   18.913
 0.82000D+12 0.44668D+15   0.0150   17.127   15.428   18.913
 0.82000D+12 0.50119D+15   0.0150   17.127   15.428   18.913
 0.82000D+12 0.56234D+15   0.0150   17.127   15.428   18.913
 0.82000D+12 0.63096D+15   0.0150   17.127   15.428   18.913
 0.82000D+12 0.70795D+15   0.0150   17.127   15.428   18.913
 0.82000D+12 0.79433D+15   0.0150   17.127   15.428   18.913
 0.82000D+12 0.89125D+15   0.0150   17.127   15.428   18.913
 0.82000D+12 0.10000D+16   0.0150   17.127   15.428   18.913
 0.83000D+12 0.10000D+14   0.0150    8.690    8.009    9.442
 0.83000D+12 0.11220D+14   0.0150    8.778    8.112    9.506
 0.83000D+12 0.12589D+14   0.0150    8.870    8.218    9.577
 0.83000D+12 0.14125D+14   0.0150    8.968    8.328    9.656
 0.83000D+12 0.15849D+14   0.0150    9.070    8.440    9.744
 0.83000D+12 0.17783D+14   0.0150    9.178    8.554    9.840
 0.83000D+12 0.19953D+14   0.0150    9.289    8.669    9.944
 0.83000D+12 0.22387D+14   0.0150    9.404    8.785   10.056
 0.83000D+12 0.25119D+14   0.0150    9.521    8.900   10.174
 0.83000D+12 0.28184D+14   0.0150    9.640    9.014   10.297
 0.83000D+12 0.31623D+14   0.0150    9.759    9.125   10.423
 0.83000D+12 0.35481D+14   0.0150    9.877    9.231   10.553
 0.83000D+12 0.39811D+14   0.0150    9.992    9.331   10.684
 0.83000D+12 0.44668D+14   0.0150   10.105    9.422   10.815
 0.83000D+12 0.50119D+14   0.0150   10.212    9.504   10.945
 0.83000D+12 0.56234D+14   0.0150   10.314    9.576   11.075
 0.83000D+12 0.63096D+14   0.0150   10.410    9.634   11.202
 0.83000D+12 0.70795D+14   0.0150   10.499    9.680   11.327
 0.83000D+12 0.79433D+14   0.0150   10.581    9.712   11.450
 0.83000D+12 0.89125D+14   0.0150   11.247    9.751   16.023
 0.83000D+12 0.10000D+15   0.0150   12.444   10.082   16.824
 0.83000D+12 0.11220D+15   0.0150   13.204   10.438   16.963
 0.83000D+12 0.12589D+15   0.0150   14.059   10.985   17.804
 0.83000D+12 0.14125D+15   0.0150   15.009   11.562   18.190
 0.83000D+12 0.15849D+15   0.0150   17.023   15.325   18.809
 0.83000D+12 0.17783D+15   0.0150   17.023   15.325   18.809
 0.83000D+12 0.19953D+15   0.0150   17.023   15.325   18.809
 0.83000D+12 0.22387D+15   0.0150   17.023   15.325   18.809
 0.83000D+12 0.25119D+15   0.0150   17.023   15.325   18.809
 0.83000D+12 0.28184D+15   0.0150   17.023   15.325   18.809
 0.83000D+12 0.31623D+15   0.0150   17.023   15.325   18.809
 0.83000D+12 0.35481D+15   0.0150   17.023   15.325   18.809
 0.83000D+12 0.39811D+15   0.0150   17.023   15.325   18.809
 0.83000D+12 0.44668D+15   0.0150   17.023   15.325   18.809
 0.83000D+12 0.50119D+15   0.0150   17.023   15.325   18.809
 0.83000D+12 0.56234D+15   0.0150   17.023   15.325   18.809
 0.83000D+12 0.63096D+15   0.0150   17.023   15.325   18.809
 0.83000D+12 0.70795D+15   0.0150   17.023   15.325   18.809
 0.83000D+12 0.79433D+15   0.0150   17.023   15.325   18.809
 0.83000D+12 0.89125D+15   0.0150   17.023   15.325   18.809
 0.83000D+12 0.10000D+16   0.0150   17.023   15.325   18.809
 0.84000D+12 0.10000D+14   0.0150    8.638    7.962    9.382
 0.84000D+12 0.11220D+14   0.0150    8.725    8.065    9.447
 0.84000D+12 0.12589D+14   0.0150    8.818    8.171    9.519
 0.84000D+12 0.14125D+14   0.0150    8.916    8.280    9.599
 0.84000D+12 0.15849D+14   0.0150    9.019    8.392    9.687
 0.84000D+12 0.17783D+14   0.0150    9.126    8.505    9.784
 0.84000D+12 0.19953D+14   0.0150    9.237    8.620    9.889
 0.84000D+12 0.22387D+14   0.0150    9.352    8.735   10.001
 0.84000D+12 0.25119D+14   0.0150    9.469    8.849   10.119
 0.84000D+12 0.28184D+14   0.0150    9.586    8.961   10.242
 0.84000D+12 0.31623D+14   0.0150    9.704    9.070   10.369
 0.84000D+12 0.35481D+14   0.0150    9.821    9.175   10.498
 0.84000D+12 0.39811D+14   0.0150    9.935    9.272   10.628
 0.84000D+12 0.44668D+14   0.0150   10.045    9.361   10.758
 0.84000D+12 0.50119D+14   0.0150   10.151    9.440   10.887
 0.84000D+12 0.56234D+14   0.0150   10.251    9.508   11.016
 0.84000D+12 0.63096D+14   0.0150   10.344    9.563   11.142
 0.84000D+12 0.70795D+14   0.0150   10.431    9.604   11.266
 0.84000D+12 0.79433D+14   0.0150   10.511    9.634   11.386
 0.84000D+12 0.89125D+14   0.0150   11.442    9.712   16.087
 0.84000D+12 0.10000D+15   0.0150   12.483   10.030   16.834
 0.84000D+12 0.11220D+15   0.0150   13.245   10.453   17.071
 0.84000D+12 0.12589D+15   0.0150   14.123   11.012   17.882
 0.84000D+12 0.14125D+15   0.0150   15.150   11.579   18.438
 0.84000D+12 0.15849D+15   0.0150   16.920   15.222   18.707
 0.84000D+12 0.17783D+15   0.0150   16.920   15.222   18.707
 0.84000D+12 0.19953D+15   0.0150   16.920   15.222   18.707
 0.84000D+12 0.22387D+15   0.0150   16.920   15.222   18.707
 0.84000D+12 0.25119D+15   0.0150   16.920   15.222   18.707
 0.84000D+12 0.28184D+15   0.0150   16.920   15.222   18.707
 0.84000D+12 0.31623D+15   0.0150   16.920   15.222   18.707
 0.84000D+12 0.35481D+15   0.0150   16.920   15.222   18.707
 0.84000D+12 0.39811D+15   0.0150   16.920   15.222   18.707
 0.84000D+12 0.44668D+15   0.0150   16.920   15.222   18.707
 0.84000D+12 0.50119D+15   0.0150   16.920   15.222   18.707
 0.84000D+12 0.56234D+15   0.0150   16.920   15.222   18.707
 0.84000D+12 0.63096D+15   0.0150   16.920   15.222   18.707
 0.84000D+12 0.70795D+15   0.0150   16.920   15.222   18.707
 0.84000D+12 0.79433D+15   0.0150   16.920   15.222   18.707
 0.84000D+12 0.89125D+15   0.0150   16.920   15.222   18.707
 0.84000D+12 0.10000D+16   0.0150   16.920   15.222   18.707
 0.85000D+12 0.10000D+14   0.0150    8.586    7.916    9.324
 0.85000D+12 0.11220D+14   0.0150    8.674    8.019    9.389
 0.85000D+12 0.12589D+14   0.0150    8.767    8.125    9.462
 0.85000D+12 0.14125D+14   0.0150    8.865    8.234    9.543
 0.85000D+12 0.15849D+14   0.0150    8.968    8.345    9.632
 0.85000D+12 0.17783D+14   0.0150    9.075    8.458    9.730
 0.85000D+12 0.19953D+14   0.0150    9.186    8.572    9.835
 0.85000D+12 0.22387D+14   0.0150    9.300    8.686    9.948
 0.85000D+12 0.25119D+14   0.0150    9.417    8.798   10.066
 0.85000D+12 0.28184D+14   0.0150    9.534    8.909   10.189
 0.85000D+12 0.31623D+14   0.0150    9.651    9.017   10.315
 0.85000D+12 0.35481D+14   0.0150    9.766    9.119   10.443
 0.85000D+12 0.39811D+14   0.0150    9.878    9.213   10.573
 0.85000D+12 0.44668D+14   0.0150    9.987    9.299   10.702
 0.85000D+12 0.50119D+14   0.0150   10.090    9.375   10.830
 0.85000D+12 0.56234D+14   0.0150   10.188    9.440   10.957
 0.85000D+12 0.63096D+14   0.0150   10.280    9.491   11.082
 0.85000D+12 0.70795D+14   0.0150   10.365    9.530   11.205
 0.85000D+12 0.79433D+14   0.0150   10.442    9.557   11.324
 0.85000D+12 0.89125D+14   0.0150   11.584    9.686   15.925
 0.85000D+12 0.10000D+15   0.0150   12.523   10.016   16.871
 0.85000D+12 0.11220D+15   0.0150   13.312   10.472   17.199
 0.85000D+12 0.12589D+15   0.0150   14.188   11.038   17.942
 0.85000D+12 0.14125D+15   0.0150   15.317   11.673   18.430
 0.85000D+12 0.15849D+15   0.0150   16.818   15.122   18.605
 0.85000D+12 0.17783D+15   0.0150   16.818   15.122   18.605
 0.85000D+12 0.19953D+15   0.0150   16.818   15.122   18.605
 0.85000D+12 0.22387D+15   0.0150   16.818   15.122   18.605
 0.85000D+12 0.25119D+15   0.0150   16.818   15.122   18.605
 0.85000D+12 0.28184D+15   0.0150   16.818   15.122   18.605
 0.85000D+12 0.31623D+15   0.0150   16.818   15.122   18.605
 0.85000D+12 0.35481D+15   0.0150   16.818   15.122   18.605
 0.85000D+12 0.39811D+15   0.0150   16.818   15.122   18.605
 0.85000D+12 0.44668D+15   0.0150   16.818   15.122   18.605
 0.85000D+12 0.50119D+15   0.0150   16.818   15.122   18.605
 0.85000D+12 0.56234D+15   0.0150   16.818   15.122   18.605
 0.85000D+12 0.63096D+15   0.0150   16.818   15.122   18.605
 0.85000D+12 0.70795D+15   0.0150   16.818   15.122   18.605
 0.85000D+12 0.79433D+15   0.0150   16.818   15.122   18.605
 0.85000D+12 0.89125D+15   0.0150   16.818   15.122   18.605
 0.85000D+12 0.10000D+16   0.0150   16.818   15.122   18.605
 0.86000D+12 0.10000D+14   0.0150    8.535    7.871    9.266
 0.86000D+12 0.11220D+14   0.0150    8.623    7.974    9.332
 0.86000D+12 0.12589D+14   0.0150    8.717    8.079    9.406
 0.86000D+12 0.14125D+14   0.0150    8.815    8.188    9.488
 0.86000D+12 0.15849D+14   0.0150    8.918    8.299    9.578
 0.86000D+12 0.17783D+14   0.0150    9.025    8.411    9.676
 0.86000D+12 0.19953D+14   0.0150    9.136    8.524    9.782
 0.86000D+12 0.22387D+14   0.0150    9.250    8.637    9.895
 0.86000D+12 0.25119D+14   0.0150    9.365    8.749   10.014
 0.86000D+12 0.28184D+14   0.0150    9.482    8.858   10.136
 0.86000D+12 0.31623D+14   0.0150    9.597    8.963   10.262
 0.86000D+12 0.35481D+14   0.0150    9.711    9.063   10.390
 0.86000D+12 0.39811D+14   0.0150    9.822    9.155   10.518
 0.86000D+12 0.44668D+14   0.0150    9.929    9.238   10.646
 0.86000D+12 0.50119D+14   0.0150   10.031    9.311   10.774
 0.86000D+12 0.56234D+14   0.0150   10.126    9.372   10.899
 0.86000D+12 0.63096D+14   0.0150   10.216    9.420   11.023
 0.86000D+12 0.70795D+14   0.0150   10.299    9.456   11.144
 0.86000D+12 0.79433D+14   0.0150   10.374    9.480   11.262
 0.86000D+12 0.89125D+14   0.0150   11.652    9.650   15.804
 0.86000D+12 0.10000D+15   0.0150   12.558    9.994   16.371
 0.86000D+12 0.11220D+15   0.0150   13.355   10.496   17.346
 0.86000D+12 0.12589D+15   0.0150   14.249   11.023   17.973
 0.86000D+12 0.14125D+15   0.0150   15.454   11.678   18.317
 0.86000D+12 0.15849D+15   0.0150   16.718   15.022   18.504
 0.86000D+12 0.17783D+15   0.0150   16.718   15.022   18.504
 0.86000D+12 0.19953D+15   0.0150   16.718   15.022   18.504
 0.86000D+12 0.22387D+15   0.0150   16.718   15.022   18.504
 0.86000D+12 0.25119D+15   0.0150   16.718   15.022   18.504
 0.86000D+12 0.28184D+15   0.0150   16.718   15.022   18.504
 0.86000D+12 0.31623D+15   0.0150   16.718   15.022   18.504
 0.86000D+12 0.35481D+15   0.0150   16.718   15.022   18.504
 0.86000D+12 0.39811D+15   0.0150   16.718   15.022   18.504
 0.86000D+12 0.44668D+15   0.0150   16.718   15.022   18.504
 0.86000D+12 0.50119D+15   0.0150   16.718   15.022   18.504
 0.86000D+12 0.56234D+15   0.0150   16.718   15.022   18.504
 0.86000D+12 0.63096D+15   0.0150   16.718   15.022   18.504
 0.86000D+12 0.70795D+15   0.0150   16.718   15.022   18.504
 0.86000D+12 0.79433D+15   0.0150   16.718   15.022   18.504
 0.86000D+12 0.89125D+15   0.0150   16.718   15.022   18.504
 0.86000D+12 0.10000D+16   0.0150   16.718   15.022   18.504
 0.87000D+12 0.10000D+14   0.0150    8.485    7.826    9.209
 0.87000D+12 0.11220D+14   0.0150    8.574    7.929    9.276
 0.87000D+12 0.12589D+14   0.0150    8.667    8.035    9.351
 0.87000D+12 0.14125D+14   0.0150    8.766    8.143    9.433
 0.87000D+12 0.15849D+14   0.0150    8.869    8.253    9.525
 0.87000D+12 0.17783D+14   0.0150    8.976    8.365    9.624
 0.87000D+12 0.19953D+14   0.0150    9.087    8.477    9.731
 0.87000D+12 0.22387D+14   0.0150    9.200    8.589    9.844
 0.87000D+12 0.25119D+14   0.0150    9.315    8.699    9.962
 0.87000D+12 0.28184D+14   0.0150    9.430    8.807   10.085
 0.87000D+12 0.31623D+14   0.0150    9.545    8.910   10.210
 0.87000D+12 0.35481D+14   0.0150    9.657    9.008   10.337
 0.87000D+12 0.39811D+14   0.0150    9.767    9.097   10.464
 0.87000D+12 0.44668D+14   0.0150    9.871    9.177   10.592
 0.87000D+12 0.50119D+14   0.0150    9.971    9.247   10.718
 0.87000D+12 0.56234D+14   0.0150   10.065    9.305   10.842
 0.87000D+12 0.63096D+14   0.0150   10.152    9.350   10.965
 0.87000D+12 0.70795D+14   0.0150   10.233    9.382   11.085
 0.87000D+12 0.79433D+14   0.0150   10.355    9.404   15.355
 0.87000D+12 0.89125D+14   0.0150   11.769    9.621   15.790
 0.87000D+12 0.10000D+15   0.0150   12.651   10.002   16.481
 0.87000D+12 0.11220D+15   0.0150   13.395   10.480   17.439
 0.87000D+12 0.12589D+15   0.0150   14.253   10.993   17.498
 0.87000D+12 0.14125D+15   0.0150   15.671   11.678   18.278
 0.87000D+12 0.15849D+15   0.0150   16.619   14.924   18.405
 0.87000D+12 0.17783D+15   0.0150   16.619   14.924   18.405
 0.87000D+12 0.19953D+15   0.0150   16.619   14.924   18.405
 0.87000D+12 0.22387D+15   0.0150   16.619   14.924   18.405
 0.87000D+12 0.25119D+15   0.0150   16.619   14.924   18.405
 0.87000D+12 0.28184D+15   0.0150   16.619   14.924   18.405
 0.87000D+12 0.31623D+15   0.0150   16.619   14.924   18.405
 0.87000D+12 0.35481D+15   0.0150   16.619   14.924   18.405
 0.87000D+12 0.39811D+15   0.0150   16.619   14.924   18.405
 0.87000D+12 0.44668D+15   0.0150   16.619   14.924   18.405
 0.87000D+12 0.50119D+15   0.0150   16.619   14.924   18.405
 0.87000D+12 0.56234D+15   0.0150   16.619   14.924   18.405
 0.87000D+12 0.63096D+15   0.0150   16.619   14.924   18.405
 0.87000D+12 0.70795D+15   0.0150   16.619   14.924   18.405
 0.87000D+12 0.79433D+15   0.0150   16.619   14.924   18.405
 0.87000D+12 0.89125D+15   0.0150   16.619   14.924   18.405
 0.87000D+12 0.10000D+16   0.0150   16.619   14.924   18.405
 0.88000D+12 0.10000D+14   0.0150    8.436    7.783    9.154
 0.88000D+12 0.11220D+14   0.0150    8.525    7.885    9.221
 0.88000D+12 0.12589D+14   0.0150    8.619    7.991    9.297
 0.88000D+12 0.14125D+14   0.0150    8.718    8.098    9.380
 0.88000D+12 0.15849D+14   0.0150    8.821    8.208    9.472
 0.88000D+12 0.17783D+14   0.0150    8.928    8.319    9.572
 0.88000D+12 0.19953D+14   0.0150    9.038    8.430    9.679
 0.88000D+12 0.22387D+14   0.0150    9.151    8.541    9.793
 0.88000D+12 0.25119D+14   0.0150    9.265    8.650    9.911
 0.88000D+12 0.28184D+14   0.0150    9.380    8.756   10.034
 0.88000D+12 0.31623D+14   0.0150    9.493    8.858   10.158
 0.88000D+12 0.35481D+14   0.0150    9.604    8.953   10.285
 0.88000D+12 0.39811D+14   0.0150    9.712    9.040   10.411
 0.88000D+12 0.44668D+14   0.0150    9.815    9.117   10.538
 0.88000D+12 0.50119D+14   0.0150    9.912    9.184   10.663
 0.88000D+12 0.56234D+14   0.0150   10.004    9.238   10.786
 0.88000D+12 0.63096D+14   0.0150   10.090    9.280   10.907
 0.88000D+12 0.70795D+14   0.0150   10.168    9.310   11.026
 0.88000D+12 0.79433D+14   0.0150   10.772    9.346   15.463
 0.88000D+12 0.89125D+14   0.0150   11.839    9.602   15.775
 0.88000D+12 0.10000D+15   0.0150   12.696   10.016   16.625
 0.88000D+12 0.11220D+15   0.0150   13.427   10.449   16.952
 0.88000D+12 0.12589D+15   0.0150   14.318   11.020   17.528
 0.88000D+12 0.14125D+15   0.0150   16.073   11.767   18.298
 0.88000D+12 0.15849D+15   0.0150   16.520   14.827   18.306
 0.88000D+12 0.17783D+15   0.0150   16.520   14.827   18.306
 0.88000D+12 0.19953D+15   0.0150   16.520   14.827   18.306
 0.88000D+12 0.22387D+15   0.0150   16.520   14.827   18.306
 0.88000D+12 0.25119D+15   0.0150   16.520   14.827   18.306
 0.88000D+12 0.28184D+15   0.0150   16.520   14.827   18.306
 0.88000D+12 0.31623D+15   0.0150   16.520   14.827   18.306
 0.88000D+12 0.35481D+15   0.0150   16.520   14.827   18.306
 0.88000D+12 0.39811D+15   0.0150   16.520   14.827   18.306
 0.88000D+12 0.44668D+15   0.0150   16.520   14.827   18.306
 0.88000D+12 0.50119D+15   0.0150   16.520   14.827   18.306
 0.88000D+12 0.56234D+15   0.0150   16.520   14.827   18.306
 0.88000D+12 0.63096D+15   0.0150   16.520   14.827   18.306
 0.88000D+12 0.70795D+15   0.0150   16.520   14.827   18.306
 0.88000D+12 0.79433D+15   0.0150   16.520   14.827   18.306
 0.88000D+12 0.89125D+15   0.0150   16.520   14.827   18.306
 0.88000D+12 0.10000D+16   0.0150   16.520   14.827   18.306
 0.89000D+12 0.10000D+14   0.0150    8.388    7.740    9.099
 0.89000D+12 0.11220D+14   0.0150    8.477    7.842    9.167
 0.89000D+12 0.12589D+14   0.0150    8.571    7.947    9.244
 0.89000D+12 0.14125D+14   0.0150    8.670    8.055    9.328
 0.89000D+12 0.15849D+14   0.0150    8.773    8.164    9.421
 0.89000D+12 0.17783D+14   0.0150    8.880    8.274    9.522
 0.89000D+12 0.19953D+14   0.0150    8.990    8.385    9.629
 0.89000D+12 0.22387D+14   0.0150    9.103    8.494    9.743
 0.89000D+12 0.25119D+14   0.0150    9.216    8.602    9.861
 0.89000D+12 0.28184D+14   0.0150    9.329    8.706    9.983
 0.89000D+12 0.31623D+14   0.0150    9.441    8.806   10.108
 0.89000D+12 0.35481D+14   0.0150    9.551    8.898   10.233
 0.89000D+12 0.39811D+14   0.0150    9.657    8.982   10.359
 0.89000D+12 0.44668D+14   0.0150    9.758    9.057   10.484
 0.89000D+12 0.50119D+14   0.0150    9.854    9.121   10.608
 0.89000D+12 0.56234D+14   0.0150    9.944    9.172   10.731
 0.89000D+12 0.63096D+14   0.0150   10.027    9.210   10.850
 0.89000D+12 0.70795D+14   0.0150   10.104    9.238   10.967
 0.89000D+12 0.79433D+14   0.0150   10.940    9.294   15.318
 0.89000D+12 0.89125D+14   0.0150   11.909    9.592   15.827
 0.89000D+12 0.10000D+15   0.0150   12.768   10.035   16.804
 0.89000D+12 0.11220D+15   0.0150   13.495   10.480   17.070
 0.89000D+12 0.12589D+15   0.0150   14.433   11.045   17.550
 0.89000D+12 0.14125D+15   0.0150   16.423   14.732   18.209
 0.89000D+12 0.15849D+15   0.0150   16.423   14.732   18.209
 0.89000D+12 0.17783D+15   0.0150   16.423   14.732   18.209
 0.89000D+12 0.19953D+15   0.0150   16.423   14.732   18.209
 0.89000D+12 0.22387D+15   0.0150   16.423   14.732   18.209
 0.89000D+12 0.25119D+15   0.0150   16.423   14.732   18.209
 0.89000D+12 0.28184D+15   0.0150   16.423   14.732   18.209
