R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
     Pint       Hint       etaref      pCLA conv   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid
 0.19388D-08 0.15875D+13 0.10000D+15   0.0300  1   29.624  0.02782  269.65  270.39   -5.802   46.260    9.84
 0.19967D-08 0.16000D+13 0.10000D+15   0.0300  1   28.980  0.02767  269.73  270.43   -6.002   46.471    9.80
 0.20571D-08 0.16125D+13 0.10000D+15   0.0300  1   28.336  0.02752  269.81  270.47   -6.203   46.680    9.77
 0.20965D-08 0.16250D+13 0.10000D+15   0.0300  1   28.014  0.02745  269.85  270.54   -6.419   46.878    9.73
 0.21614D-08 0.16375D+13 0.10000D+15   0.0300  1   27.370  0.02730  269.94  270.58   -6.621   47.086    9.70
 0.22034D-08 0.16500D+13 0.10000D+15   0.0300  1   27.048  0.02723  269.98  270.65   -6.838   47.282    9.66
 0.22733D-08 0.16625D+13 0.10000D+15   0.0300  1   26.404  0.02709  270.06  270.67   -7.041   47.488    9.63
 0.23182D-08 0.16750D+13 0.10000D+15   0.0300  1   26.082  0.02702  270.10  270.74   -7.259   47.683    9.59
 0.23936D-08 0.16875D+13 0.10000D+15   0.0300  1   25.438  0.02687  270.18  270.75   -7.464   47.887    9.56
 0.24418D-08 0.17000D+13 0.10000D+15   0.0300  1   25.116  0.02680  270.22  270.82   -7.684   48.080    9.53
 0.24911D-08 0.17125D+13 0.10000D+15   0.0300  1   24.794  0.02673  270.26  270.87   -7.903   48.272    9.49
 0.25752D-08 0.17250D+13 0.10000D+15   0.0300  1   24.150  0.02659  270.34  270.88   -8.110   48.473    9.46
 0.26283D-08 0.17375D+13 0.10000D+15   0.0300  1   23.828  0.02653  270.37  270.94   -8.331   48.664    9.43
 0.26829D-08 0.17500D+13 0.10000D+15   0.0300  1   23.506  0.02646  270.41  270.99   -8.553   48.854    9.40
 0.27391D-08 0.17625D+13 0.10000D+15   0.0300  1   23.184  0.02639  270.45  271.04   -8.775   49.043    9.36
 0.27968D-08 0.17750D+13 0.10000D+15   0.0300  1   22.862  0.02632  270.49  271.09   -8.998   49.231    9.33
 0.28969D-08 0.17875D+13 0.10000D+15   0.0300  1   22.218  0.02619  270.57  271.08   -9.207   49.428    9.30
 0.29172D-08 0.18000D+13 0.10000D+15   0.0300  1   22.218  0.02619  270.57  271.18   -9.445   49.606    9.27
 0.29374D-08 0.18125D+13 0.10000D+15   0.0300  1   22.218  0.02619  270.57  271.28   -9.682   49.784    9.24
 0.29577D-08 0.18250D+13 0.10000D+15   0.0300  1   22.218  0.02619  270.57  271.38   -9.919   49.962    9.20
 0.29779D-08 0.18375D+13 0.10000D+15   0.0300  1   22.218  0.02619  270.57  271.48  -10.155   50.140    9.17
 0.29982D-08 0.18500D+13 0.10000D+15   0.0300  1   22.218  0.02619  270.57  271.59  -10.391   50.319    9.14
 0.30184D-08 0.18625D+13 0.10000D+15   0.0300  1   22.218  0.02619  270.57  271.69  -10.627   50.498    9.11
 0.30387D-08 0.18750D+13 0.10000D+15   0.0300  1   22.218  0.02619  270.57  271.79  -10.863   50.677    9.07
 0.30590D-08 0.18875D+13 0.10000D+15   0.0300  1   22.218  0.02619  270.57  271.89  -11.098   50.857    9.04
 0.30792D-08 0.19000D+13 0.10000D+15   0.0300  1   22.218  0.02619  270.57  271.99  -11.333   51.037    9.01
 0.30995D-08 0.19125D+13 0.10000D+15   0.0300  1   22.218  0.02619  270.57  272.10  -11.568   51.217    8.98
 0.30758D-08 0.19250D+13 0.10000D+15   0.0300  1   22.540  0.02625  270.53  272.26  -11.808   51.397    8.94
 0.30958D-08 0.19375D+13 0.10000D+15   0.0300  1   22.540  0.02625  270.53  272.36  -12.041   51.578    8.91
 0.31158D-08 0.19500D+13 0.10000D+15   0.0300  1   22.540  0.02625  270.53  272.46  -12.275   51.760    8.88
 0.31357D-08 0.19625D+13 0.10000D+15   0.0300  1   22.540  0.02625  270.53  272.57  -12.508   51.941    8.85
 0.31557D-08 0.19750D+13 0.10000D+15   0.0300  1   22.540  0.02625  270.53  272.67  -12.740   52.124    8.82
 0.31757D-08 0.19875D+13 0.10000D+15   0.0300  1   22.540  0.02625  270.53  272.77  -12.973   52.306    8.79
 0.31956D-08 0.20000D+13 0.10000D+15   0.0300  1   22.540  0.02625  270.53  272.87  -13.205   52.489    8.76
 0.32156D-08 0.20125D+13 0.10000D+15   0.0300  1   22.540  0.02625  270.53  272.97  -13.437   52.672    8.73
 0.32356D-08 0.20250D+13 0.10000D+15   0.0300  1   22.540  0.02625  270.53  273.07  -13.669   52.855    8.70
 0.32556D-08 0.20375D+13 0.10000D+15   0.0300  1   22.540  0.02625  270.53  273.17  -13.900   53.038    8.67
 0.32755D-08 0.20500D+13 0.10000D+15   0.0300  1   22.540  0.02625  270.53  273.27  -14.132   53.222    8.64
 0.32955D-08 0.20625D+13 0.10000D+15   0.0300  1   22.540  0.02625  270.53  273.38  -14.363   53.406    8.61
 0.32695D-08 0.20750D+13 0.10000D+15   0.0300  1   22.862  0.02632  270.49  273.55  -14.590   53.599    8.57
 0.32892D-08 0.20875D+13 0.10000D+15   0.0300  1   22.862  0.02632  270.49  273.65  -14.819   53.784    8.54
 0.33089D-08 0.21000D+13 0.10000D+15   0.0300  1   22.862  0.02632  270.49  273.75  -15.049   53.970    8.51
 0.33286D-08 0.21125D+13 0.10000D+15   0.0300  1   22.862  0.02632  270.49  273.85  -15.278   54.155    8.48
 0.33482D-08 0.21250D+13 0.10000D+15   0.0300  1   22.862  0.02632  270.49  273.95  -15.507   54.341    8.46
 0.33679D-08 0.21375D+13 0.10000D+15   0.0300  1   22.862  0.02632  270.49  274.05  -15.736   54.527    8.43
 0.33876D-08 0.21500D+13 0.10000D+15   0.0300  1   22.862  0.02632  270.49  274.15  -15.965   54.713    8.40
 0.34073D-08 0.21625D+13 0.10000D+15   0.0300  1   22.862  0.02632  270.49  274.25  -16.193   54.900    8.37
 0.34270D-08 0.21750D+13 0.10000D+15   0.0300  1   22.862  0.02632  270.49  274.35  -16.421   55.087    8.34
 0.34467D-08 0.21875D+13 0.10000D+15   0.0300  1   22.862  0.02632  270.49  274.45  -16.649   55.273    8.31
 0.34664D-08 0.22000D+13 0.10000D+15   0.0300  1   22.862  0.02632  270.49  274.55  -16.877   55.461    8.28
 0.34861D-08 0.22125D+13 0.10000D+15   0.0300  1   22.862  0.02632  270.49  274.65  -17.104   55.648    8.26
 0.35058D-08 0.22250D+13 0.10000D+15   0.0300  1   22.862  0.02632  270.49  274.75  -17.332   55.836    8.23
 0.35255D-08 0.22375D+13 0.10000D+15   0.0300  1   22.862  0.02632  270.49  274.85  -17.559   56.023    8.20
 0.35452D-08 0.22500D+13 0.10000D+15   0.0300  1   22.862  0.02632  270.49  274.95  -17.785   56.211    8.17
 0.35161D-08 0.22625D+13 0.10000D+15   0.0300  1   23.184  0.02639  270.45  275.12  -17.997   56.421    8.14
 0.35355D-08 0.22750D+13 0.10000D+15   0.0300  1   23.184  0.02639  270.45  275.22  -18.223   56.611    8.11
 0.35550D-08 0.22875D+13 0.10000D+15   0.0300  1   23.184  0.02639  270.45  275.32  -18.448   56.800    8.09
 0.35744D-08 0.23000D+13 0.10000D+15   0.0300  1   23.184  0.02639  270.45  275.42  -18.673   56.990    8.06
 0.35938D-08 0.23125D+13 0.10000D+15   0.0300  1   23.184  0.02639  270.45  275.52  -18.898   57.179    8.03
 0.36132D-08 0.23250D+13 0.10000D+15   0.0300  1   23.184  0.02639  270.45  275.62  -19.123   57.370    8.01
 0.36327D-08 0.23375D+13 0.10000D+15   0.0300  1   23.184  0.02639  270.45  275.72  -19.348   57.560    7.98
 0.36521D-08 0.23500D+13 0.10000D+15   0.0300  1   23.184  0.02639  270.45  275.82  -19.572   57.750    7.95
 0.36715D-08 0.23625D+13 0.10000D+15   0.0300  1   23.184  0.02639  270.45  275.91  -19.796   57.941    7.93
 0.36909D-08 0.23750D+13 0.10000D+15   0.0300  1   23.184  0.02639  270.45  276.01  -20.020   58.132    7.90
 0.37104D-08 0.23875D+13 0.10000D+15   0.0300  1   23.184  0.02639  270.45  276.11  -20.244   58.323    7.87
 0.37298D-08 0.24000D+13 0.10000D+15   0.0300  1   23.184  0.02639  270.45  276.21  -20.468   58.514    7.85
 0.37492D-08 0.24125D+13 0.10000D+15   0.0300  1   23.184  0.02639  270.45  276.31  -20.691   58.706    7.82
 0.37687D-08 0.24250D+13 0.10000D+15   0.0300  1   23.184  0.02639  270.45  276.41  -20.914   58.897    7.80
 0.37881D-08 0.24375D+13 0.10000D+15   0.0300  1   23.184  0.02639  270.45  276.50  -21.137   59.089    7.77
 0.38075D-08 0.24500D+13 0.10000D+15   0.0300  1   23.184  0.02639  270.45  276.60  -21.360   59.281    7.75
 0.38269D-08 0.24625D+13 0.10000D+15   0.0300  1   23.184  0.02639  270.45  276.70  -21.582   59.473    7.72
 0.38464D-08 0.24750D+13 0.10000D+15   0.0300  1   23.184  0.02639  270.45  276.79  -21.805   59.666    7.70
 0.38658D-08 0.24875D+13 0.10000D+15   0.0300  1   23.184  0.02639  270.45  276.89  -22.027   59.858    7.67
 0.38328D-08 0.25000D+13 0.10000D+15   0.0300  1   23.506  0.02646  270.41  277.07  -22.220   60.088    7.64
 0.38519D-08 0.25125D+13 0.10000D+15   0.0300  1   23.506  0.02646  270.41  277.17  -22.442   60.281    7.62
 0.38711D-08 0.25250D+13 0.10000D+15   0.0300  1   23.506  0.02646  270.41  277.27  -22.662   60.475    7.59
 0.38903D-08 0.25375D+13 0.10000D+15   0.0300  1   23.506  0.02646  270.41  277.36  -22.883   60.670    7.57
 0.39094D-08 0.25500D+13 0.10000D+15   0.0300  1   23.506  0.02646  270.41  277.46  -23.104   60.864    7.54
 0.39286D-08 0.25625D+13 0.10000D+15   0.0300  1   23.506  0.02646  270.41  277.56  -23.324   61.058    7.52
 0.39478D-08 0.25750D+13 0.10000D+15   0.0300  1   23.506  0.02646  270.41  277.65  -23.544   61.253    7.49
 0.39669D-08 0.25875D+13 0.10000D+15   0.0300  1   23.506  0.02646  270.41  277.75  -23.764   61.448    7.47
 0.39861D-08 0.26000D+13 0.10000D+15   0.0300  1   23.506  0.02646  270.41  277.85  -23.984   61.643    7.45
 0.40053D-08 0.26125D+13 0.10000D+15   0.0300  1   23.506  0.02646  270.41  277.94  -24.203   61.838    7.42
 0.40244D-08 0.26250D+13 0.10000D+15   0.0300  1   23.506  0.02646  270.41  278.04  -24.423   62.033    7.40
 0.40436D-08 0.26375D+13 0.10000D+15   0.0300  1   23.506  0.02646  270.41  278.13  -24.642   62.229    7.38
 0.40627D-08 0.26500D+13 0.10000D+15   0.0300  1   23.506  0.02646  270.41  278.23  -24.861   62.425    7.35
 0.40819D-08 0.26625D+13 0.10000D+15   0.0300  1   23.506  0.02646  270.41  278.33  -25.080   62.621    7.33
 0.41011D-08 0.26750D+13 0.10000D+15   0.0300  1   23.506  0.02646  270.41  278.42  -25.299   62.817    7.31
 0.41202D-08 0.26875D+13 0.10000D+15   0.0300  1   23.506  0.02646  270.41  278.52  -25.517   63.013    7.29
 0.41394D-08 0.27000D+13 0.10000D+15   0.0300  1   23.506  0.02646  270.41  278.61  -25.736   63.209    7.26
 0.41586D-08 0.27125D+13 0.10000D+15   0.0300  1   23.506  0.02646  270.41  278.71  -25.954   63.406    7.24
 0.41777D-08 0.27250D+13 0.10000D+15   0.0300  1   23.506  0.02646  270.41  278.80  -26.172   63.603    7.22
 0.41969D-08 0.27375D+13 0.10000D+15   0.0300  1   23.506  0.02646  270.41  278.90  -26.390   63.799    7.20
 0.42161D-08 0.27500D+13 0.10000D+15   0.0300  1   23.506  0.02646  270.41  278.99  -26.607   63.997    7.17
 0.42352D-08 0.27625D+13 0.10000D+15   0.0300  1   23.506  0.02646  270.41  279.08  -26.825   64.194    7.15
 0.42544D-08 0.27750D+13 0.10000D+15   0.0300  1   23.506  0.02646  270.41  279.18  -27.042   64.391    7.13
 0.42736D-08 0.27875D+13 0.10000D+15   0.0300  1   23.506  0.02646  270.41  279.27  -27.259   64.589    7.11
 0.42927D-08 0.28000D+13 0.10000D+15   0.0300  1   23.506  0.02646  270.41  279.37  -27.476   64.786    7.09
 0.43119D-08 0.28125D+13 0.10000D+15   0.0300  1   23.506  0.02646  270.41  279.46  -27.693   64.984    7.06
 0.43310D-08 0.28250D+13 0.10000D+15   0.0300  1   23.506  0.02646  270.41  279.55  -27.910   65.182    7.04
 0.43502D-08 0.28375D+13 0.10000D+15   0.0300  1   23.506  0.02646  270.41  279.65  -28.126   65.381    7.02
 0.43694D-08 0.28500D+13 0.10000D+15   0.0300  1   23.506  0.02646  270.41  279.74  -28.342   65.579    7.00
 0.43301D-08 0.28625D+13 0.10000D+15   0.0300  1   23.828  0.02653  270.37  279.93  -28.509   65.837    6.97
 0.43490D-08 0.28750D+13 0.10000D+15   0.0300  1   23.828  0.02653  270.37  280.02  -28.724   66.037    6.95
 0.43679D-08 0.28875D+13 0.10000D+15   0.0300  1   23.828  0.02653  270.37  280.12  -28.939   66.236    6.93
 0.43869D-08 0.29000D+13 0.10000D+15   0.0300  1   23.828  0.02653  270.37  280.21  -29.154   66.436    6.91
 0.44058D-08 0.29125D+13 0.10000D+15   0.0300  1   23.828  0.02653  270.37  280.30  -29.369   66.636    6.89
 0.44247D-08 0.29250D+13 0.10000D+15   0.0300  1   23.828  0.02653  270.37  280.39  -29.584   66.836    6.87
 0.44436D-08 0.29375D+13 0.10000D+15   0.0300  1   23.828  0.02653  270.37  280.49  -29.798   67.036    6.84
 0.44625D-08 0.29500D+13 0.10000D+15   0.0300  1   23.828  0.02653  270.37  280.58  -30.012   67.237    6.82
 0.44814D-08 0.29625D+13 0.10000D+15   0.0300  1   23.828  0.02653  270.37  280.67  -30.227   67.437    6.80
 0.45003D-08 0.29750D+13 0.10000D+15   0.0300  1   23.828  0.02653  270.37  280.77  -30.441   67.638    6.78
 0.45192D-08 0.29875D+13 0.10000D+15   0.0300  1   23.828  0.02653  270.37  280.86  -30.654   67.839    6.76
 0.45381D-08 0.30000D+13 0.10000D+15   0.0300  1   23.828  0.02653  270.37  280.95  -30.868   68.040    6.74
