R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
     Pint       etaref      pCLA   dlid_avg dlid_min dlid_max
 0.58500D+12 0.25119D+14   0.0150   13.568   12.203   15.117
 0.58500D+12 0.28184D+14   0.0150   13.652   12.308   15.179
 0.58500D+12 0.31623D+14   0.0150   13.739   12.419   15.239
 0.58500D+12 0.35481D+14   0.0150   13.829   12.534   15.298
 0.58500D+12 0.39811D+14   0.0150   13.922   12.654   15.355
 0.58500D+12 0.44668D+14   0.0150   14.018   12.778   15.414
 0.58500D+12 0.50119D+14   0.0150   14.119   12.907   15.474
 0.58500D+12 0.56234D+14   0.0150   14.224   13.041   15.539
 0.58500D+12 0.63096D+14   0.0150   14.334   13.178   15.609
 0.58500D+12 0.70795D+14   0.0150   14.450   13.319   15.688
 0.58500D+12 0.79433D+14   0.0150   14.572   13.464   15.777
 0.58500D+12 0.89125D+14   0.0150   14.700   13.612   15.877
 0.58500D+12 0.10000D+15   0.0150   14.835   13.763   15.988
 0.58500D+12 0.11220D+15   0.0150   14.976   13.916   16.112
 0.58500D+12 0.12589D+15   0.0150   15.123   14.071   16.247
 0.58500D+12 0.14125D+15   0.0150   15.274   14.227   16.391
 0.58500D+12 0.15849D+15   0.0150   15.428   14.382   16.543
 0.58500D+12 0.17783D+15   0.0150   15.583   14.535   16.699
 0.58500D+12 0.19953D+15   0.0150   15.737   14.682   16.859
 0.58500D+12 0.22387D+15   0.0150   15.888   14.821   17.020
 0.58500D+12 0.25119D+15   0.0150   16.033   14.950   17.181
 0.58500D+12 0.28184D+15   0.0150   16.172   15.067   17.340
 0.58500D+12 0.31623D+15   0.0150   16.302   15.166   17.499
 0.58500D+12 0.35481D+15   0.0150   16.423   15.247   17.656
 0.58500D+12 0.39811D+15   0.0150   18.617   15.444   27.217
 0.58500D+12 0.44668D+15   0.0150   20.546   15.929   28.473
 0.58500D+12 0.50119D+15   0.0150   22.209   16.691   29.498
 0.58500D+12 0.56234D+15   0.0150   24.105   17.692   30.278
 0.58500D+12 0.63096D+15   0.0150   27.117   18.881   30.577
 0.58500D+12 0.70795D+15   0.0150   27.446   24.437   30.597
 0.58500D+12 0.79433D+15   0.0150   27.446   24.437   30.597
 0.58500D+12 0.89125D+15   0.0150   27.446   24.437   30.597
 0.58500D+12 0.10000D+16   0.0150   27.446   24.437   30.597
 0.60000D+12 0.10000D+14   0.0150   12.744   11.310   14.355
 0.60000D+12 0.11220D+14   0.0150   12.816   11.388   14.425
 0.60000D+12 0.12589D+14   0.0150   12.889   11.467   14.493
 0.60000D+12 0.14125D+14   0.0150   12.963   11.549   14.561
 0.60000D+12 0.15849D+14   0.0150   13.038   11.635   14.628
 0.60000D+12 0.17783D+14   0.0150   13.115   11.724   14.693
 0.60000D+12 0.19953D+14   0.0150   13.193   11.817   14.757
 0.60000D+12 0.22387D+14   0.0150   13.274   11.914   14.818
 0.60000D+12 0.25119D+14   0.0150   13.356   12.016   14.879
 0.60000D+12 0.28184D+14   0.0150   13.440   12.122   14.939
 0.60000D+12 0.31623D+14   0.0150   13.526   12.232   14.997
 0.60000D+12 0.35481D+14   0.0150   13.616   12.348   15.054
 0.60000D+12 0.39811D+14   0.0150   13.709   12.468   15.111
 0.60000D+12 0.44668D+14   0.0150   13.805   12.593   15.168
 0.60000D+12 0.50119D+14   0.0150   13.906   12.722   15.229
 0.60000D+12 0.56234D+14   0.0150   14.011   12.855   15.294
 0.60000D+12 0.63096D+14   0.0150   14.122   12.992   15.367
 0.60000D+12 0.70795D+14   0.0150   14.239   13.133   15.448
 0.60000D+12 0.79433D+14   0.0150   14.362   13.277   15.540
 0.60000D+12 0.89125D+14   0.0150   14.491   13.424   15.643
 0.60000D+12 0.10000D+15   0.0150   14.627   13.574   15.758
 0.60000D+12 0.11220D+15   0.0150   14.768   13.725   15.885
 0.60000D+12 0.12589D+15   0.0150   14.915   13.878   16.022
 0.60000D+12 0.14125D+15   0.0150   15.065   14.031   16.167
 0.60000D+12 0.15849D+15   0.0150   15.217   14.183   16.318
 0.60000D+12 0.17783D+15   0.0150   15.369   14.330   16.474
 0.60000D+12 0.19953D+15   0.0150   15.518   14.471   16.632
 0.60000D+12 0.22387D+15   0.0150   15.664   14.603   16.790
 0.60000D+12 0.25119D+15   0.0150   15.804   14.723   16.948
 0.60000D+12 0.28184D+15   0.0150   15.936   14.829   17.104
 0.60000D+12 0.31623D+15   0.0150   16.059   14.916   17.260
 0.60000D+12 0.35481D+15   0.0150   16.473   14.992   25.710
 0.60000D+12 0.39811D+15   0.0150   19.184   15.326   27.224
 0.60000D+12 0.44668D+15   0.0150   20.910   15.862   28.378
 0.60000D+12 0.50119D+15   0.0150   22.602   16.725   29.244
 0.60000D+12 0.56234D+15   0.0150   24.673   17.738   29.790
 0.60000D+12 0.63096D+15   0.0150   27.050   24.048   30.201
 0.60000D+12 0.70795D+15   0.0150   27.050   24.048   30.201
 0.60000D+12 0.79433D+15   0.0150   27.050   24.048   30.201
 0.60000D+12 0.89125D+15   0.0150   27.050   24.048   30.201
 0.60000D+12 0.10000D+16   0.0150   27.050   24.048   30.201
 0.61500D+12 0.10000D+14   0.0150   12.545   11.131   14.137
 0.61500D+12 0.11220D+14   0.0150   12.616   11.208   14.205
 0.61500D+12 0.12589D+14   0.0150   12.688   11.287   14.272
 0.61500D+12 0.14125D+14   0.0150   12.762   11.369   14.338
 0.61500D+12 0.15849D+14   0.0150   12.836   11.454   14.403
 0.61500D+12 0.17783D+14   0.0150   12.913   11.544   14.467
 0.61500D+12 0.19953D+14   0.0150   12.990   11.637   14.529
 0.61500D+12 0.22387D+14   0.0150   13.070   11.734   14.589
 0.61500D+12 0.25119D+14   0.0150   13.151   11.836   14.649
 0.61500D+12 0.28184D+14   0.0150   13.235   11.942   14.707
 0.61500D+12 0.31623D+14   0.0150   13.321   12.053   14.763
 0.61500D+12 0.35481D+14   0.0150   13.411   12.169   14.819
 0.61500D+12 0.39811D+14   0.0150   13.504   12.289   14.874
 0.61500D+12 0.44668D+14   0.0150   13.600   12.414   14.932
 0.61500D+12 0.50119D+14   0.0150   13.701   12.543   14.993
 0.61500D+12 0.56234D+14   0.0150   13.807   12.676   15.059
 0.61500D+12 0.63096D+14   0.0150   13.919   12.813   15.134
 0.61500D+12 0.70795D+14   0.0150   14.036   12.953   15.218
 0.61500D+12 0.79433D+14   0.0150   14.160   13.096   15.312
 0.61500D+12 0.89125D+14   0.0150   14.290   13.243   15.418
 0.61500D+12 0.10000D+15   0.0150   14.426   13.391   15.537
 0.61500D+12 0.11220D+15   0.0150   14.568   13.541   15.666
 0.61500D+12 0.12589D+15   0.0150   14.713   13.692   15.805
 0.61500D+12 0.14125D+15   0.0150   14.862   13.842   15.951
 0.61500D+12 0.15849D+15   0.0150   15.012   13.989   16.102
 0.61500D+12 0.17783D+15   0.0150   15.160   14.130   16.256
 0.61500D+12 0.19953D+15   0.0150   15.306   14.264   16.412
 0.61500D+12 0.22387D+15   0.0150   15.446   14.389   16.568
 0.61500D+12 0.25119D+15   0.0150   15.580   14.500   16.722
 0.61500D+12 0.28184D+15   0.0150   15.705   14.594   16.877
 0.61500D+12 0.31623D+15   0.0150   15.822   14.670   17.030
 0.61500D+12 0.35481D+15   0.0150   17.632   14.814   26.213
 0.61500D+12 0.39811D+15   0.0150   19.647   15.246   27.504
 0.61500D+12 0.44668D+15   0.0150   21.149   15.942   28.428
 0.61500D+12 0.50119D+15   0.0150   22.877   16.769   28.905
 0.61500D+12 0.56234D+15   0.0150   25.653   17.887   29.597
 0.61500D+12 0.63096D+15   0.0150   26.665   23.671   29.814
 0.61500D+12 0.70795D+15   0.0150   26.665   23.671   29.814
 0.61500D+12 0.79433D+15   0.0150   26.665   23.671   29.814
 0.61500D+12 0.89125D+15   0.0150   26.665   23.671   29.814
 0.61500D+12 0.10000D+16   0.0150   26.665   23.671   29.814
 0.63000D+12 0.10000D+14   0.0150   12.353   10.958   13.926
 0.63000D+12 0.11220D+14   0.0150   12.423   11.034   13.992
 0.63000D+12 0.12589D+14   0.0150   12.495   11.113   14.058
 0.63000D+12 0.14125D+14   0.0150   12.567   11.195   14.123
 0.63000D+12 0.15849D+14   0.0150   12.641   11.281   14.187
 0.63000D+12 0.17783D+14   0.0150   12.717   11.370   14.249
 0.63000D+12 0.19953D+14   0.0150   12.794   11.464   14.309
 0.63000D+12 0.22387D+14   0.0150   12.873   11.561   14.367
 0.63000D+12 0.25119D+14   0.0150   12.954   11.663   14.425
 0.63000D+12 0.28184D+14   0.0150   13.038   11.770   14.482
 0.63000D+12 0.31623D+14   0.0150   13.124   11.881   14.537
 0.63000D+12 0.35481D+14   0.0150   13.213   11.997   14.591
 0.63000D+12 0.39811D+14   0.0150   13.306   12.118   14.646
 0.63000D+12 0.44668D+14   0.0150   13.403   12.242   14.703
 0.63000D+12 0.50119D+14   0.0150   13.505   12.371   14.765
 0.63000D+12 0.56234D+14   0.0150   13.611   12.504   14.833
 0.63000D+12 0.63096D+14   0.0150   13.724   12.640   14.910
 0.63000D+12 0.70795D+14   0.0150   13.842   12.780   14.997
 0.63000D+12 0.79433D+14   0.0150   13.966   12.923   15.094
 0.63000D+12 0.89125D+14   0.0150   14.097   13.068   15.203
 0.63000D+12 0.10000D+15   0.0150   14.233   13.215   15.325
 0.63000D+12 0.11220D+15   0.0150   14.375   13.363   15.457
 0.63000D+12 0.12589D+15   0.0150   14.519   13.511   15.596
 0.63000D+12 0.14125D+15   0.0150   14.666   13.657   15.742
 0.63000D+12 0.15849D+15   0.0150   14.813   13.799   15.893
 0.63000D+12 0.17783D+15   0.0150   14.958   13.935   16.046
 0.63000D+12 0.19953D+15   0.0150   15.099   14.062   16.199
 0.63000D+12 0.22387D+15   0.0150   15.233   14.178   16.352
 0.63000D+12 0.25119D+15   0.0150   15.361   14.279   16.504
 0.63000D+12 0.28184D+15   0.0150   15.480   14.362   16.656
 0.63000D+12 0.31623D+15   0.0150   15.676   14.430   24.682
 0.63000D+12 0.35481D+15   0.0150   18.365   14.706   26.215
 0.63000D+12 0.39811D+15   0.0150   19.945   15.248   27.624
 0.63000D+12 0.44668D+15   0.0150   21.516   15.976   28.384
 0.63000D+12 0.50119D+15   0.0150   23.421   16.954   29.078
 0.63000D+12 0.56234D+15   0.0150   26.199   18.172   29.442
 0.63000D+12 0.63096D+15   0.0150   26.291   23.306   29.437
 0.63000D+12 0.70795D+15   0.0150   26.291   23.306   29.437
 0.63000D+12 0.79433D+15   0.0150   26.291   23.306   29.437
 0.63000D+12 0.89125D+15   0.0150   26.291   23.306   29.437
 0.63000D+12 0.10000D+16   0.0150   26.291   23.306   29.437
 0.64500D+12 0.10000D+14   0.0150   12.168   10.791   13.721
 0.64500D+12 0.11220D+14   0.0150   12.237   10.867   13.786
 0.64500D+12 0.12589D+14   0.0150   12.308   10.946   13.851
 0.64500D+12 0.14125D+14   0.0150   12.380   11.028   13.914
 0.64500D+12 0.15849D+14   0.0150   12.453   11.114   13.976
 0.64500D+12 0.17783D+14   0.0150   12.528   11.204   14.037
 0.64500D+12 0.19953D+14   0.0150   12.605   11.297   14.095
 0.64500D+12 0.22387D+14   0.0150   12.683   11.395   14.152
 0.64500D+12 0.25119D+14   0.0150   12.764   11.497   14.209
 0.64500D+12 0.28184D+14   0.0150   12.847   11.604   14.264
 0.64500D+12 0.31623D+14   0.0150   12.933   11.716   14.318
 0.64500D+12 0.35481D+14   0.0150   13.023   11.832   14.371
 0.64500D+12 0.39811D+14   0.0150   13.116   11.952   14.425
 0.64500D+12 0.44668D+14   0.0150   13.213   12.077   14.483
 0.64500D+12 0.50119D+14   0.0150   13.315   12.206   14.546
 0.64500D+12 0.56234D+14   0.0150   13.422   12.339   14.616
 0.64500D+12 0.63096D+14   0.0150   13.535   12.474   14.695
 0.64500D+12 0.70795D+14   0.0150   13.655   12.613   14.785
 0.64500D+12 0.79433D+14   0.0150   13.780   12.755   14.885
 0.64500D+12 0.89125D+14   0.0150   13.911   12.899   14.998
 0.64500D+12 0.10000D+15   0.0150   14.047   13.044   15.122
 0.64500D+12 0.11220D+15   0.0150   14.188   13.190   15.255
 0.64500D+12 0.12589D+15   0.0150   14.332   13.335   15.395
 0.64500D+12 0.14125D+15   0.0150   14.476   13.477   15.541
 0.64500D+12 0.15849D+15   0.0150   14.620   13.614   15.691
 0.64500D+12 0.17783D+15   0.0150   14.761   13.744   15.842
 0.64500D+12 0.19953D+15   0.0150   14.896   13.864   15.993
 0.64500D+12 0.22387D+15   0.0150   15.026   13.971   16.143
 0.64500D+12 0.25119D+15   0.0150   15.147   14.060   16.293
 0.64500D+12 0.28184D+15   0.0150   15.260   14.132   16.442
 0.64500D+12 0.31623D+15   0.0150   16.484   14.235   25.238
 0.64500D+12 0.35481D+15   0.0150   18.714   14.616   26.512
 0.64500D+12 0.39811D+15   0.0150   20.188   15.242   27.421
 0.64500D+12 0.44668D+15   0.0150   21.751   16.024   28.159
 0.64500D+12 0.50119D+15   0.0150   23.955   17.005   28.790
 0.64500D+12 0.56234D+15   0.0150   25.927   22.952   29.069
 0.64500D+12 0.63096D+15   0.0150   25.927   22.952   29.069
 0.64500D+12 0.70795D+15   0.0150   25.927   22.952   29.069
 0.64500D+12 0.79433D+15   0.0150   25.927   22.952   29.069
 0.64500D+12 0.89125D+15   0.0150   25.927   22.952   29.069
 0.64500D+12 0.10000D+16   0.0150   25.927   22.952   29.069
 0.66000D+12 0.10000D+14   0.0150   11.988   10.631   13.523
 0.66000D+12 0.11220D+14   0.0150   12.057   10.706   13.587
 0.66000D+12 0.12589D+14   0.0150   12.127   10.785   13.650
 0.66000D+12 0.14125D+14   0.0150   12.199   10.867   13.712
 0.66000D+12 0.15849D+14   0.0150   12.271   10.953   13.773
 0.66000D+12 0.17783D+14   0.0150   12.346   11.043   13.832
 0.66000D+12 0.19953D+14   0.0150   12.422   11.137   13.888
 0.66000D+12 0.22387D+14   0.0150   12.500   11.235   13.944
 0.66000D+12 0.25119D+14   0.0150   12.581   11.338   14.000
 0.66000D+12 0.28184D+14   0.0150   12.664   11.445   14.053
 0.66000D+12 0.31623D+14   0.0150   12.750   11.557   14.105
 0.66000D+12 0.35481D+14   0.0150   12.839   11.673   14.158
 0.66000D+12 0.39811D+14   0.0150   12.932   11.794   14.212
 0.66000D+12 0.44668D+14   0.0150   13.030   11.918   14.270
 0.66000D+12 0.50119D+14   0.0150   13.133   12.047   14.334
 0.66000D+12 0.56234D+14   0.0150   13.241   12.179   14.406
 0.66000D+12 0.63096D+14   0.0150   13.355   12.314   14.488
 0.66000D+12 0.70795D+14   0.0150   13.474   12.453   14.581
 0.66000D+12 0.79433D+14   0.0150   13.600   12.593   14.685
 0.66000D+12 0.89125D+14   0.0150   13.732   12.736   14.800
 0.66000D+12 0.10000D+15   0.0150   13.868   12.879   14.926
 0.66000D+12 0.11220D+15   0.0150   14.008   13.023   15.061
 0.66000D+12 0.12589D+15   0.0150   14.150   13.164   15.201
 0.66000D+12 0.14125D+15   0.0150   14.292   13.302   15.347
 0.66000D+12 0.15849D+15   0.0150   14.432   13.433   15.495
 0.66000D+12 0.17783D+15   0.0150   14.568   13.556   15.644
 0.66000D+12 0.19953D+15   0.0150   14.699   13.668   15.792
 0.66000D+12 0.22387D+15   0.0150   14.822   13.765   15.941
 0.66000D+12 0.25119D+15   0.0150   14.938   13.844   16.088
 0.66000D+12 0.28184D+15   0.0150   15.046   13.905   16.235
 0.66000D+12 0.31623D+15   0.0150   17.439   14.130   25.324
 0.66000D+12 0.35481D+15   0.0150   18.974   14.601   26.616
 0.66000D+12 0.39811D+15   0.0150   20.526   15.276   27.570
 0.66000D+12 0.44668D+15   0.0150   22.084   16.086   27.907
 0.66000D+12 0.50119D+15   0.0150   24.898   17.239   28.694
 0.66000D+12 0.56234D+15   0.0150   25.573   22.607   28.709
 0.66000D+12 0.63096D+15   0.0150   25.573   22.607   28.709
 0.66000D+12 0.70795D+15   0.0150   25.573   22.607   28.709
 0.66000D+12 0.79433D+15   0.0150   25.573   22.607   28.709
 0.66000D+12 0.89125D+15   0.0150   25.573   22.607   28.709
 0.66000D+12 0.10000D+16   0.0150   25.573   22.607   28.709
 0.67500D+12 0.10000D+14   0.0150   11.815   10.475   13.331
 0.67500D+12 0.11220D+14   0.0150   11.883   10.551   13.394
 0.67500D+12 0.12589D+14   0.0150   11.952   10.630   13.456
 0.67500D+12 0.14125D+14   0.0150   12.023   10.712   13.516
 0.67500D+12 0.15849D+14   0.0150   12.096   10.798   13.575
 0.67500D+12 0.17783D+14   0.0150   12.170   10.888   13.633
 0.67500D+12 0.19953D+14   0.0150   12.245   10.982   13.688
 0.67500D+12 0.22387D+14   0.0150   12.323   11.081   13.743
 0.67500D+12 0.25119D+14   0.0150   12.403   11.184   13.796
 0.67500D+12 0.28184D+14   0.0150   12.486   11.291   13.848
 0.67500D+12 0.31623D+14   0.0150   12.572   11.403   13.899
 0.67500D+12 0.35481D+14   0.0150   12.662   11.520   13.951
 0.67500D+12 0.39811D+14   0.0150   12.755   11.641   14.006
 0.67500D+12 0.44668D+14   0.0150   12.854   11.765   14.065
 0.67500D+12 0.50119D+14   0.0150   12.957   11.893   14.131
 0.67500D+12 0.56234D+14   0.0150   13.066   12.025   14.205
 0.67500D+12 0.63096D+14   0.0150   13.180   12.160   14.290
 0.67500D+12 0.70795D+14   0.0150   13.301   12.297   14.385
 0.67500D+12 0.79433D+14   0.0150   13.427   12.437   14.492
 0.67500D+12 0.89125D+14   0.0150   13.559   12.578   14.611
 0.67500D+12 0.10000D+15   0.0150   13.694   12.719   14.738
 0.67500D+12 0.11220D+15   0.0150   13.833   12.860   14.873
 0.67500D+12 0.12589D+15   0.0150   13.973   12.997   15.014
 0.67500D+12 0.14125D+15   0.0150   14.112   13.130   15.159
 0.67500D+12 0.15849D+15   0.0150   14.249   13.256   15.305
 0.67500D+12 0.17783D+15   0.0150   14.380   13.372   15.452
 0.67500D+12 0.19953D+15   0.0150   14.506   13.475   15.598
 0.67500D+12 0.22387D+15   0.0150   14.624   13.561   15.745
 0.67500D+12 0.25119D+15   0.0150   14.733   13.630   15.890
 0.67500D+12 0.28184D+15   0.0150   15.442   13.688   24.020
 0.67500D+12 0.31623D+15   0.0150   17.835   14.034   25.619
 0.67500D+12 0.35481D+15   0.0150   19.229   14.591   26.482
 0.67500D+12 0.39811D+15   0.0150   20.775   15.325   27.464
 0.67500D+12 0.44668D+15   0.0150   22.542   16.276   28.101
 0.67500D+12 0.50119D+15   0.0150   25.229   22.273   28.358
 0.67500D+12 0.56234D+15   0.0150   25.229   22.273   28.358
 0.67500D+12 0.63096D+15   0.0150   25.229   22.273   28.358
 0.67500D+12 0.70795D+15   0.0150   25.229   22.273   28.358
 0.67500D+12 0.79433D+15   0.0150   25.229   22.273   28.358
 0.67500D+12 0.89125D+15   0.0150   25.229   22.273   28.358
 0.67500D+12 0.10000D+16   0.0150   25.229   22.273   28.358
 0.69000D+12 0.10000D+14   0.0150   11.647   10.326   13.145
 0.69000D+12 0.11220D+14   0.0150   11.715   10.401   13.206
 0.69000D+12 0.12589D+14   0.0150   11.783   10.480   13.267
 0.69000D+12 0.14125D+14   0.0150   11.854   10.563   13.326
 0.69000D+12 0.15849D+14   0.0150   11.926   10.649   13.384
 0.69000D+12 0.17783D+14   0.0150   11.999   10.739   13.439
 0.69000D+12 0.19953D+14   0.0150   12.074   10.833   13.493
 0.69000D+12 0.22387D+14   0.0150   12.152   10.932   13.547
 0.69000D+12 0.25119D+14   0.0150   12.232   11.036   13.599
 0.69000D+12 0.28184D+14   0.0150   12.315   11.143   13.649
 0.69000D+12 0.31623D+14   0.0150   12.401   11.256   13.700
 0.69000D+12 0.35481D+14   0.0150   12.491   11.372   13.751
 0.69000D+12 0.39811D+14   0.0150   12.585   11.493   13.806
 0.69000D+12 0.44668D+14   0.0150   12.683   11.617   13.867
 0.69000D+12 0.50119D+14   0.0150   12.787   11.745   13.935
 0.69000D+12 0.56234D+14   0.0150   12.897   11.877   14.012
 0.69000D+12 0.63096D+14   0.0150   13.012   12.011   14.099
 0.69000D+12 0.70795D+14   0.0150   13.133   12.147   14.197
 0.69000D+12 0.79433D+14   0.0150   13.260   12.285   14.307
 0.69000D+12 0.89125D+14   0.0150   13.392   12.425   14.428
 0.69000D+12 0.10000D+15   0.0150   13.527   12.564   14.557
 0.69000D+12 0.11220D+15   0.0150   13.664   12.701   14.693
 0.69000D+12 0.12589D+15   0.0150   13.801   12.834   14.833
 0.69000D+12 0.14125D+15   0.0150   13.937   12.962   14.977
 0.69000D+12 0.15849D+15   0.0150   14.070   13.081   15.121
 0.69000D+12 0.17783D+15   0.0150   14.197   13.190   15.265
 0.69000D+12 0.19953D+15   0.0150   14.317   13.283   15.410
 0.69000D+12 0.22387D+15   0.0150   14.429   13.360   15.554
 0.69000D+12 0.25119D+15   0.0150   14.533   13.418   15.698
 0.69000D+12 0.28184D+15   0.0150   16.522   13.590   24.563
 0.69000D+12 0.31623D+15   0.0150   18.143   14.000   25.705
 0.69000D+12 0.35481D+15   0.0150   19.489   14.615   26.467
 0.69000D+12 0.39811D+15   0.0150   20.986   15.391   27.324
 0.69000D+12 0.44668D+15   0.0150   23.177   16.331   27.725
 0.69000D+12 0.50119D+15   0.0150   24.894   21.948   28.015
 0.69000D+12 0.56234D+15   0.0150   24.894   21.948   28.015
 0.69000D+12 0.63096D+15   0.0150   24.894   21.948   28.015
 0.69000D+12 0.70795D+15   0.0150   24.894   21.948   28.015
 0.69000D+12 0.79433D+15   0.0150   24.894   21.948   28.015
 0.69000D+12 0.89125D+15   0.0150   24.894   21.948   28.015
 0.69000D+12 0.10000D+16   0.0150   24.894   21.948   28.015
 0.70500D+12 0.10000D+14   0.0150   11.484   10.181   12.964
 0.70500D+12 0.11220D+14   0.0150   11.551   10.257   13.024
 0.70500D+12 0.12589D+14   0.0150   11.620   10.336   13.084
 0.70500D+12 0.14125D+14   0.0150   11.690   10.418   13.141
 0.70500D+12 0.15849D+14   0.0150   11.761   10.505   13.198
 0.70500D+12 0.17783D+14   0.0150   11.834   10.595   13.252
 0.70500D+12 0.19953D+14   0.0150   11.909   10.690   13.305
 0.70500D+12 0.22387D+14   0.0150   11.987   10.789   13.357
 0.70500D+12 0.25119D+14   0.0150   12.066   10.893   13.407
 0.70500D+12 0.28184D+14   0.0150   12.149   11.001   13.457
 0.70500D+12 0.31623D+14   0.0150   12.235   11.113   13.506
 0.70500D+12 0.35481D+14   0.0150   12.325   11.230   13.558
 0.70500D+12 0.39811D+14   0.0150   12.420   11.351   13.614
 0.70500D+12 0.44668D+14   0.0150   12.519   11.475   13.676
 0.70500D+12 0.50119D+14   0.0150   12.624   11.603   13.746
 0.70500D+12 0.56234D+14   0.0150   12.734   11.733   13.825
 0.70500D+12 0.63096D+14   0.0150   12.850   11.866   13.916
 0.70500D+12 0.70795D+14   0.0150   12.972   12.002   14.017
 0.70500D+12 0.79433D+14   0.0150   13.099   12.139   14.130
 0.70500D+12 0.89125D+14   0.0150   13.230   12.276   14.252
 0.70500D+12 0.10000D+15   0.0150   13.364   12.412   14.382
 0.70500D+12 0.11220D+15   0.0150   13.499   12.546   14.518
 0.70500D+12 0.12589D+15   0.0150   13.634   12.675   14.658
 0.70500D+12 0.14125D+15   0.0150   13.767   12.797   14.800
 0.70500D+12 0.15849D+15   0.0150   13.895   12.910   14.942
 0.70500D+12 0.17783D+15   0.0150   14.017   13.010   15.085
 0.70500D+12 0.19953D+15   0.0150   14.132   13.093   15.228
 0.70500D+12 0.22387D+15   0.0150   14.238   13.160   15.370
 0.70500D+12 0.25119D+15   0.0150   14.576   13.210   23.164
 0.70500D+12 0.28184D+15   0.0150   16.959   13.482   24.608
 0.70500D+12 0.31623D+15   0.0150   18.330   13.983   25.620
 0.70500D+12 0.35481D+15   0.0150   19.752   14.666   26.507
 0.70500D+12 0.39811D+15   0.0150   21.361   15.465   27.120
 0.70500D+12 0.44668D+15   0.0150   23.992   16.462   27.551
 0.70500D+12 0.50119D+15   0.0150   24.567   21.633   27.680
 0.70500D+12 0.56234D+15   0.0150   24.567   21.633   27.680
 0.70500D+12 0.63096D+15   0.0150   24.567   21.633   27.680
 0.70500D+12 0.70795D+15   0.0150   24.567   21.633   27.680
 0.70500D+12 0.79433D+15   0.0150   24.567   21.633   27.680
 0.70500D+12 0.89125D+15   0.0150   24.567   21.633   27.680
 0.70500D+12 0.10000D+16   0.0150   24.567   21.633   27.680
 0.72000D+12 0.10000D+14   0.0150   11.327   10.042   12.788
 0.72000D+12 0.11220D+14   0.0150   11.394   10.117   12.848
 0.72000D+12 0.12589D+14   0.0150   11.461   10.196   12.906
 0.72000D+12 0.14125D+14   0.0150   11.531   10.279   12.962
 0.72000D+12 0.15849D+14   0.0150   11.602   10.366   13.017
 0.72000D+12 0.17783D+14   0.0150   11.674   10.456   13.069
 0.72000D+12 0.19953D+14   0.0150   11.749   10.552   13.121
 0.72000D+12 0.22387D+14   0.0150   11.826   10.651   13.172
 0.72000D+12 0.25119D+14   0.0150   11.906   10.755   13.221
 0.72000D+12 0.28184D+14   0.0150   11.989   10.863   13.270
 0.72000D+12 0.31623D+14   0.0150   12.075   10.976   13.319
 0.72000D+12 0.35481D+14   0.0150   12.166   11.093   13.371
 0.72000D+12 0.39811D+14   0.0150   12.261   11.213   13.428
 0.72000D+12 0.44668D+14   0.0150   12.361   11.337   13.491
 0.72000D+12 0.50119D+14   0.0150   12.466   11.464   13.564
 0.72000D+12 0.56234D+14   0.0150   12.577   11.594   13.646
 0.72000D+12 0.63096D+14   0.0150   12.694   11.727   13.739
 0.72000D+12 0.70795D+14   0.0150   12.816   11.861   13.843
 0.72000D+12 0.79433D+14   0.0150   12.943   11.996   13.958
 0.72000D+12 0.89125D+14   0.0150   13.073   12.131   14.082
 0.72000D+12 0.10000D+15   0.0150   13.206   12.264   14.213
 0.72000D+12 0.11220D+15   0.0150   13.339   12.394   14.349
 0.72000D+12 0.12589D+15   0.0150   13.471   12.518   14.488
 0.72000D+12 0.14125D+15   0.0150   13.600   12.635   14.628
 0.72000D+12 0.15849D+15   0.0150   13.724   12.740   14.769
 0.72000D+12 0.17783D+15   0.0150   13.841   12.831   14.910
 0.72000D+12 0.19953D+15   0.0150   13.950   12.906   15.050
 0.72000D+12 0.22387D+15   0.0150   14.052   12.962   15.190
 0.72000D+12 0.25119D+15   0.0150   15.485   13.052   23.423
 0.72000D+12 0.28184D+15   0.0150   17.319   13.443   24.902
 0.72000D+12 0.31623D+15   0.0150   18.599   14.003   25.678
 0.72000D+12 0.35481D+15   0.0150   19.977   14.737   26.548
 0.72000D+12 0.39811D+15   0.0150   21.704   15.539   26.863
 0.72000D+12 0.44668D+15   0.0150   24.249   21.327   27.353
 0.72000D+12 0.50119D+15   0.0150   24.249   21.327   27.353
 0.72000D+12 0.56234D+15   0.0150   24.249   21.327   27.353
 0.72000D+12 0.63096D+15   0.0150   24.249   21.327   27.353
 0.72000D+12 0.70795D+15   0.0150   24.249   21.327   27.353
 0.72000D+12 0.79433D+15   0.0150   24.249   21.327   27.353
 0.72000D+12 0.89125D+15   0.0150   24.249   21.327   27.353
 0.72000D+12 0.10000D+16   0.0150   24.249   21.327   27.353
 0.73500D+12 0.10000D+14   0.0150   11.174    9.907   12.618
 0.73500D+12 0.11220D+14   0.0150   11.240    9.982   12.676
 0.73500D+12 0.12589D+14   0.0150   11.308   10.062   12.733
 0.73500D+12 0.14125D+14   0.0150   11.377   10.145   12.788
 0.73500D+12 0.15849D+14   0.0150   11.447   10.232   12.841
 0.73500D+12 0.17783D+14   0.0150   11.520   10.323   12.892
 0.73500D+12 0.19953D+14   0.0150   11.594   10.418   12.943
